cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
4	PIK3IP1	1.08262616373939e-213	0.714418616531453	0.526	0.054	2.02461918880903e-209
4	SPINK1	3.39123909002511e-198	1.11787782303974	0.569	0.076	6.34195622225596e-194
4	RSAD2	4.34934497485276e-197	0.921253557053353	0.474	0.045	8.13371003747215e-193
4	MUC16	8.58553879252366e-190	1.08334331359888	0.606	0.1	1.60558160958985e-185
4	ATF3	4.75546467445333e-189	0.915920514554602	0.524	0.069	8.89319448769518e-185
4	ISG20	4.02281773528345e-176	1.19363819604625	0.8	0.289	7.52307144675358e-172
4	RAB11FIP1	9.01982985458068e-167	1.4509745173078	0.936	0.727	1.68679838110513e-162
4	UBC	1.41911588618454e-166	0.981520608470486	0.994	0.969	2.65388861875371e-162
4	CLDN7	1.72589407083308e-166	1.15276690990119	0.984	0.805	3.22759450186495e-162
4	SAT1	8.364867612091e-165	1.34001337249774	0.994	0.988	1.56431389213714e-160
4	THSD7A	8.86273640940627e-163	0.509798847048119	0.408	0.041	1.65742033592307e-158
4	ELF3	1.70752557844906e-161	1.21278893135233	0.965	0.77	3.19324358425759e-157
4	SDCBP2	1.16748156901198e-159	0.76349919594136	0.715	0.21	2.1833072822093e-155
4	C15orf48	1.57412631351148e-156	1.66171559117885	0.88	0.44	2.94377361889782e-152
4	MUC20	3.17433773430241e-153	0.447796132925787	0.476	0.07	5.93632899691893e-149
4	B2M	3.91214258912906e-145	0.839683007401266	0.998	0.995	7.31609785593026e-141
4	PRSS8	8.77809073534376e-144	0.934131994990586	0.847	0.423	1.64159074841664e-139
4	MALAT1	1.00181107872609e-143	0.990746896638343	1	0.975	1.87348689832565e-139
4	HLA-B	2.69217404062916e-142	1.13780246968168	0.969	0.883	5.03463467338059e-138
4	SQSTM1	7.0967235570561e-142	1.3239780569544	0.928	0.785	1.32715827240506e-137
4	TMEM140	1.60304508912537e-139	0.432794579142713	0.386	0.045	2.99785462117335e-135
4	GCNT3	1.89080856440824e-135	0.865076155745342	0.693	0.217	3.53600109629985e-131
4	GDF15	9.99177519572957e-134	1.47971783187131	0.804	0.366	1.86856187935339e-129
4	MYH14	1.25718805754702e-133	0.526582965835924	0.559	0.124	2.35106738641868e-129
4	HLA-C	1.74370974838564e-133	0.708225424015664	0.981	0.987	3.26091160045598e-129
4	FUT3	7.07943282418274e-133	0.383634401982972	0.386	0.049	1.32392473245041e-128
4	SMIM5	1.83991396582709e-131	0.725685308992084	0.532	0.12	3.44082310749324e-127
4	PERP	4.2284215156613e-131	0.744955767206698	0.99	0.968	7.9075710764382e-127
4	KRT16	8.68718495364104e-131	1.52409705397153	0.53	0.113	1.62459045818041e-126
4	HLA-A	1.89777153929404e-129	0.685813307940838	0.992	0.98	3.54902255563378e-125
4	HLA-E	5.48945094104514e-129	0.827367414756974	0.911	0.735	1.02658222048485e-124
4	JUND	9.0479883452521e-128	0.824603397774171	0.955	0.852	1.69206430044559e-123
4	GPX4	2.31514422704921e-126	0.723983807524351	0.984	0.974	4.32955121900473e-122
4	CLDN4	4.52803323176459e-125	1.16505935021675	0.961	0.818	8.46787494672296e-121
4	YPEL3	2.99640960820928e-124	0.849799536215662	0.796	0.435	5.60358560831218e-120
4	BTG1	1.97633353757983e-123	0.962206402236048	0.967	0.849	3.69594134862804e-119
4	CDKN1A	7.38954047843969e-122	0.996772707747569	0.802	0.411	1.38191796487301e-117
4	CD55	9.03990364485923e-122	0.909196408319729	0.856	0.495	1.69055238062512e-117
4	FTH1	4.0779189966074e-119	1.18170134033154	1	0.999	7.6261163155555e-115
4	PTGES	3.22938926344113e-114	0.734103841206766	0.654	0.22	6.03928086156126e-110
4	LCN2	5.20441548822434e-112	1.15790663287618	0.963	0.844	9.73277740452834e-108
4	METRNL	2.5055326570619e-111	0.601051775710995	0.581	0.175	4.68559662197146e-107
4	CDKN2B	6.06355408423264e-110	0.552411975123263	0.518	0.137	1.13394524929235e-105
4	IFIT2	5.70475791575239e-109	1.09360742772764	0.435	0.092	1.06684677782485e-104
4	H1F0	8.5348183846606e-106	0.896036501944071	0.812	0.476	1.59609638611538e-101
4	HLA-F	1.53884741347854e-105	0.547139311701422	0.631	0.225	2.87779854794622e-101
4	SPINT1	2.67761590862358e-104	0.706257507277306	0.922	0.756	5.00740951071695e-100
4	TIMP2	1.72348840094318e-103	0.73604100000635	0.868	0.63	3.22309565860385e-99
4	OAS1	2.4235894116361e-102	0.743871731712296	0.616	0.229	4.53235455870068e-98
4	ERBB3	2.74957210726229e-101	0.614960403911381	0.699	0.321	5.1419747977912e-97
4	NDRG2	5.07795436347146e-101	0.287899321104285	0.227	0.016	9.49628245512797e-97
4	HSPA6	1.38523429680499e-99	0.518542563140008	0.243	0.021	2.59052665845502e-95
4	PVRL4	2.18121354527447e-99	0.513275891740336	0.584	0.189	4.07908745101778e-95
4	APOL6	2.60045597064377e-99	0.621082176153402	0.633	0.255	4.86311271070091e-95
4	ATP6V1G1	9.32316844606925e-99	0.5312719332856	0.971	0.937	1.74352573109941e-94
4	RHCG	6.62554311295475e-97	0.432947046943463	0.291	0.035	1.23904281755367e-92
4	LGALS3	8.8746596437157e-96	0.934167326822216	0.986	0.975	1.65965009997127e-91
4	NEAT1	1.28571879511404e-95	0.89819748781873	0.992	0.909	2.40442271874277e-91
4	PHLDA3	3.92194529018909e-93	0.849137914788964	0.808	0.565	7.33442988718262e-89
4	HIST1H2BD	6.91207711336346e-93	0.338548208066646	0.301	0.043	1.2926275409701e-88
4	EIF4A2	2.22846633328032e-92	0.763203911636744	0.948	0.874	4.16745488986753e-88
4	GCC2	1.54405572839282e-91	0.589317919657342	0.903	0.754	2.88753861766741e-87
4	S100P	7.87803399641424e-91	0.830381888056932	0.328	0.052	1.47327113766943e-86
4	BBC3	1.20969502066977e-89	0.465154415229274	0.478	0.134	2.26225065815454e-85
4	TCP11L2	2.34774609158641e-89	0.338266816757575	0.388	0.082	4.39051996587574e-85
4	INSR	1.15726343048906e-88	0.344334349490859	0.381	0.079	2.1641983413576e-84
4	MAP1LC3B	1.31277867002719e-88	0.758800183793406	0.895	0.822	2.45502739081786e-84
4	HEBP2	2.97079545523768e-88	0.70931174064792	0.928	0.864	5.55568458083999e-84
4	SERP1	2.03624609028833e-87	0.740996307620758	0.934	0.892	3.80798381344821e-83
4	HIST1H2AC	1.19659255435668e-84	0.708259422243581	0.538	0.198	2.23774773590243e-80
4	ARF4	2.04756638273083e-83	0.840789977619326	0.911	0.818	3.82915389234492e-79
4	SPSB3	4.63507458526164e-82	0.629326997170005	0.746	0.476	8.6680529818978e-78
4	CMPK2	5.11097478003242e-82	0.275302443904083	0.276	0.041	9.55803393613863e-78
4	MX1	1.87702074788417e-81	0.922996067817039	0.635	0.29	3.51021650061819e-77
4	TTC9	2.86070966611617e-81	0.492214083811311	0.643	0.3	5.34981314660384e-77
4	KLHL24	7.55215559812003e-81	0.370300724607198	0.47	0.138	1.41232861840443e-76
4	SCGB2A2	1.79063293807553e-80	0.472476711117342	0.113	0	3.34866265749505e-76
4	KLK7	3.05425637470558e-80	1.07880528746587	0.555	0.203	5.7117648463369e-76
