cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
6	S100A11	2.75384948887538e-120	1.19377839107587	1	0.999	5.14997392914586e-116
6	SH3BGRL3	1.85919945535701e-107	1.43803782956667	0.969	0.974	3.47688890146315e-103
6	S100A10	3.43452927808106e-97	1.02378854696171	0.992	0.995	6.4229132029394e-93
6	CYSTM1	2.58373095400175e-88	1.0401798173213	0.942	0.965	4.83183525707868e-84
6	S100A6	6.10795577027373e-86	0.990593663817076	0.996	0.998	1.14224880859889e-81
6	TMSB10	2.71162138902191e-85	0.848482708358352	1	0.999	5.07100315960988e-81
6	MYL12B	2.55468540023959e-83	0.865171816151176	0.977	0.987	4.77751716698806e-79
6	CD59	7.09297343108827e-81	1.49998457660523	0.957	0.976	1.32645696134782e-76
6	ARPC3	8.75220224457799e-79	0.730043287710153	0.957	0.985	1.63674934175853e-74
6	CST3	8.16152380553693e-76	1.07951626604068	0.984	0.983	1.52628656687346e-71
6	TSPO	1.37397337340212e-75	0.76800173898888	0.957	0.977	2.56946760559931e-71
6	B2M	8.83313656915079e-70	1.20600636382051	0.984	0.997	1.65188486979689e-65
6	CYBA	2.21630111152981e-69	0.912580899115187	1	0.992	4.14470470867189e-65
6	PPDPF	4.43778266727499e-69	1.02570382944146	0.969	0.99	8.29909736607095e-65
6	SERF2	6.60761117209656e-69	0.712426693882044	0.961	0.995	1.23568936529378e-64
6	TMSB4X	3.26653667359742e-66	0.758333961520391	1	0.999	6.10875023329453e-62
6	CD151	5.43486812177298e-65	0.978745465591141	0.934	0.96	1.01637468745276e-60
6	C12orf75	1.77398946468276e-64	0.991247975316381	0.957	0.965	3.31753769790322e-60
6	HLA-C	1.15889461805672e-63	1.11980500454817	0.965	0.987	2.16724882522787e-59
6	GUK1	1.11091421623266e-62	0.931688521677477	0.922	0.962	2.0775206757767e-58
6	C9orf16	6.53341421710933e-62	1.09201952127404	0.934	0.933	1.22181379274162e-57
6	MYL12A	2.69604251133659e-61	0.807914616237105	0.957	0.983	5.04186910045055e-57
6	CD81	1.55631941221794e-55	1.12071934415304	0.953	0.986	2.91047293278877e-51
6	SRP14	7.70158883976315e-54	0.578899015596246	0.946	0.985	1.44027412892411e-49
6	RPL28	1.47171871624277e-53	0.513930503513805	0.996	0.998	2.7522611712456e-49
6	ATP5E	2.03270581424399e-51	0.587153218977516	0.922	0.972	3.80136314321769e-47
6	PERP	5.98402109147131e-51	1.06133486466061	0.949	0.973	1.11907178431605e-46
6	COX6A1	1.15837714901916e-49	0.549464706799559	0.922	0.973	2.16628110638074e-45
6	SAT1	2.41088206141049e-49	1.26988023471142	0.965	0.991	4.50859054304376e-45
6	HLA-A	4.22177192002753e-48	1.21195295185813	0.942	0.985	7.89513566764349e-44
6	CST6	6.17112753409334e-48	1.51711466307989	0.817	0.636	1.1540625601508e-43
6	TSPAN1	3.44484642496327e-47	1.37376466922252	0.922	0.937	6.44220729932381e-43
6	GPX4	8.70642462268888e-46	0.742602719895913	0.918	0.98	1.62818846868905e-41
6	TPT1	1.12280896042607e-44	0.496574164461948	0.996	0.999	2.09976503689279e-40
6	HLA-G	1.04466724656758e-43	1.46060089002873	0.615	0.331	1.95363221780603e-39
6	UBA52	1.54022324406285e-43	0.439032569410522	0.953	0.99	2.88037148872193e-39
6	PRDX5	1.30529697828384e-42	0.543128902576878	0.934	0.985	2.44103587908862e-38
6	RPS19	1.60006066320282e-42	0.445127002386082	1	0.999	2.99227344625559e-38
6	RPL18A	1.68698941197013e-42	0.501464563216154	0.988	0.997	3.15483889932533e-38
6	SEPW1	5.81673565255772e-42	0.85459930132557	0.848	0.934	1.08778773438482e-37
6	CHCHD2	6.56665636987298e-42	0.429114902211713	0.953	0.989	1.22803040772995e-37
6	RHOC	1.40822938529456e-41	0.851856069907737	0.872	0.929	2.63352977343935e-37
6	HSBP1	2.53709868956187e-41	0.606230170176404	0.852	0.935	4.74462825934966e-37
6	SPINT2	2.27124273189505e-40	0.790541652200285	0.934	0.993	4.24745103291693e-36
6	CTSB	9.25252913237208e-40	1.09666485371047	0.809	0.843	1.7303154730449e-35
6	GNAS	1.24295781814617e-38	0.426182111469354	0.961	0.991	2.32445541571516e-34
6	IL32	4.40798765421128e-38	1.54708289238441	0.63	0.375	8.24337771214051e-34
6	PDZK1IP1	5.3580291947851e-38	0.948589782315312	0.914	0.973	1.00200503971676e-33
6	MMP7	2.47293266937925e-37	2.06992525117658	0.899	0.934	4.62463138500613e-33
6	IFITM3	2.60479575588139e-37	0.618032085364527	0.938	0.974	4.87122854307379e-33
6	CSTB	2.08894138775028e-36	1.08376003176765	0.938	0.985	3.9065292892318e-32
6	S100A9	2.23977239521458e-36	2.24278922129897	0.821	0.756	4.18859835629079e-32
6	CALM3	2.25369551284069e-34	0.71214823860212	0.802	0.854	4.21463597856338e-30
6	LCN2	5.95427258073198e-34	1.76191595968471	0.844	0.861	1.11350851532269e-29
6	LAMC2	9.39839586761271e-34	1.15227995933669	0.802	0.799	1.75759401120225e-29
6	MTRNR2L8	3.99997894972289e-33	0.787750343956107	0.879	0.986	7.48036063387678e-29
6	KLK6	9.50776391757646e-33	1.87145043493352	0.755	0.598	1.77804693022597e-28
6	SSR4	9.19952051945723e-32	0.546801727227125	0.942	0.98	1.7204023323437e-27
6	CD9	1.13410009920789e-31	0.855098562672066	0.922	0.98	2.12088059552868e-27
6	CD99	1.18240314653605e-31	1.02955488968305	0.794	0.815	2.21121212433707e-27
6	ACTB	3.4286931429867e-31	0.69509361870905	0.969	0.993	6.41199904669943e-27
6	FTH1	6.87133379563658e-31	0.710369684927306	0.992	1	1.285008133122e-26
6	TMBIM6	2.13558038240507e-30	0.705545911363586	0.926	0.99	3.99374887313572e-26
6	FXYD5	3.01118339383731e-30	1.09791392724047	0.798	0.847	5.63121406481516e-26
6	ITGB1	2.21207488158486e-29	0.703528371078729	0.934	0.978	4.13680123605186e-25
6	KLK11	4.92668839054381e-29	0.658932750503714	0.148	0.023	9.21339995915598e-25
6	CTSD	1.33600932391834e-28	0.952956165370158	0.891	0.969	2.49847103665968e-24
6	TMEM59	1.41484599059732e-28	0.860666239565688	0.872	0.939	2.64590348701605e-24
6	P4HB	6.0154694972311e-28	0.796863109332549	0.883	0.965	1.12495295067719e-23
6	CAPG	8.03290900323688e-28	0.766829485760467	0.809	0.907	1.50223431269533e-23
6	MAP1LC3B	1.17498517402256e-27	0.681164359661799	0.782	0.835	2.19733977393959e-23
6	CFL1	2.62738889608814e-27	0.480413149094683	0.946	0.982	4.91347997457443e-23
