	0	1	2	3	4	5	6	7
RP11-34P13.7	0.00241545893719807	0	0.00188323917137476	0.00203665987780041	0	0	0	0
FO538757.2	0.0241545893719807	0.0258899676375405	0.0602636534839925	0.0264765784114053	0.0556701030927835	0.0245700245700246	0.0272373540856031	0.0657894736842105
AP006222.2	0.070048309178744	0.0792880258899676	0.0903954802259887	0.054989816700611	0.150515463917526	0.0540540540540541	0.0739299610894942	0.144736842105263
RP4-669L17.10	0	0	0.00188323917137476	0	0	0	0	0
RP5-857K21.2	0	0	0	0	0.00412371134020619	0	0	0
RP11-206L10.9	0.00966183574879227	0.00647249190938511	0.0263653483992467	0.00203665987780041	0.0247422680412371	0.00737100737100737	0.00778210116731518	0.0263157894736842
LINC00115	0	0.00161812297734628	0.00564971751412429	0	0.00824742268041237	0	0	0
FAM41C	0.00483091787439614	0.00323624595469256	0.00376647834274953	0	0.00412371134020619	0.00245700245700246	0	0
RP11-54O7.1	0	0	0.00564971751412429	0	0	0	0	0
RP11-54O7.3	0.00120772946859903	0	0.00376647834274953	0	0	0	0	0.0263157894736842
SAMD11	0.00120772946859903	0	0.0131826741996234	0	0.00206185567010309	0.00245700245700246	0.00389105058365759	0.0394736842105263
NOC2L	0.183574879227053	0.26537216828479	0.2015065913371	0.252545824847251	0.185567010309278	0.302211302211302	0.120622568093385	0.223684210526316
KLHL17	0.0072463768115942	0.00647249190938511	0.00941619585687382	0.010183299389002	0.0144329896907217	0.0122850122850123	0	0.0263157894736842
PLEKHN1	0.0205314009661836	0.00970873786407767	0.0188323917137476	0.044806517311609	0.0536082474226804	0.0122850122850123	0.0116731517509728	0.105263157894737
PERM1	0	0	0.00188323917137476	0	0	0	0.00389105058365759	0.0131578947368421
RP11-54O7.17	0	0	0	0.00203665987780041	0.00618556701030928	0	0	0
HES4	0.365942028985507	0.456310679611651	0.163841807909605	0.784114052953157	0.752577319587629	0.577395577395577	0.33852140077821	0.289473684210526
ISG15	0.490338164251208	0.336569579288026	0.165725047080979	0.509164969450102	0.74020618556701	0.307125307125307	0.408560311284047	0.618421052631579
AGRN	0.614734299516908	0.435275080906149	0.583804143126177	0.633401221995927	0.428865979381443	0.466830466830467	0.404669260700389	0.447368421052632
RNF223	0.00241545893719807	0	0.00564971751412429	0.0122199592668024	0.0680412371134021	0.0147420147420147	0.00389105058365759	0
C1orf159	0.0072463768115942	0.0129449838187702	0.0207156308851224	0.010183299389002	0.0164948453608247	0.00982800982800983	0	0
LINC01342	0.00120772946859903	0	0.00188323917137476	0	0	0	0	0
RP11-465B22.8	0.00241545893719807	0.00647249190938511	0.0433145009416196	0.0183299389002037	0.0350515463917526	0.0196560196560197	0.00389105058365759	0
TTLL10	0	0	0	0	0.00206185567010309	0	0	0
TNFRSF18	0.00120772946859903	0	0.0150659133709981	0	0.00618556701030928	0	0.0116731517509728	0.0131578947368421
SDF4	0.58695652173913	0.55663430420712	0.463276836158192	0.519348268839104	0.531958762886598	0.565110565110565	0.443579766536965	0.552631578947368
B3GALT6	0.071256038647343	0.0970873786407767	0.096045197740113	0.0875763747454175	0.115463917525773	0.085995085995086	0.0466926070038911	0.0921052631578947
FAM132A	0	0.00161812297734628	0	0	0.00412371134020619	0	0.00389105058365759	0
RP5-902P8.12	0	0	0	0	0.00206185567010309	0	0	0
UBE2J2	0.225845410628019	0.260517799352751	0.177024482109228	0.331975560081466	0.261855670103093	0.297297297297297	0.0116731517509728	0.328947368421053
SCNN1D	0.00120772946859903	0	0.00753295668549906	0	0.0103092783505155	0	0.0155642023346304	0
ACAP3	0.0181159420289855	0.0210355987055016	0.0263653483992467	0.010183299389002	0.0432989690721649	0.0122850122850123	0.0272373540856031	0.0394736842105263
PUSL1	0.072463768115942	0.113268608414239	0.0508474576271186	0.132382892057026	0.171134020618557	0.115479115479115	0.0583657587548638	0.0526315789473684
CPSF3L	0.198067632850242	0.215210355987055	0.167608286252354	0.187372708757637	0.237113402061856	0.257985257985258	0.105058365758755	0.197368421052632
CPTP	0.0398550724637681	0.06957928802589	0.0602636534839925	0.0936863543788187	0.127835051546392	0.0491400491400491	0.0155642023346304	0.0394736842105263
DVL1	0.111111111111111	0.150485436893204	0.0998116760828625	0.29938900203666	0.181443298969072	0.208845208845209	0.0583657587548638	0.144736842105263
MXRA8	0.00483091787439614	0	0.00188323917137476	0	0	0	0	0.0263157894736842
AURKAIP1	0.983091787439614	0.993527508090615	0.830508474576271	0.965376782077393	0.919587628865979	0.987714987714988	0.708171206225681	0.960526315789474
CCNL2	0.205314009661836	0.100323624595469	0.263653483992467	0.183299389002037	0.218556701030928	0.13022113022113	0.143968871595331	0.144736842105263
MRPL20	0.908212560386473	0.93042071197411	0.721280602636535	0.912423625254583	0.665979381443299	0.938574938574939	0.284046692607004	0.828947368421053
RP4-758J18.13	0	0	0.00564971751412429	0	0.00412371134020619	0.00491400491400491	0.00389105058365759	0
ANKRD65	0.00120772946859903	0.00323624595469256	0.00753295668549906	0.00407331975560081	0.00206185567010309	0.00245700245700246	0	0.0131578947368421
VWA1	0.0978260869565217	0.098705501618123	0.312617702448211	0.315682281059063	0.142268041237113	0.331695331695332	0.108949416342412	0.105263157894737
ATAD3C	0.00483091787439614	0.00323624595469256	0.0244821092278719	0.0183299389002037	0.0185567010309278	0.00245700245700246	0.0155642023346304	0
ATAD3B	0.0543478260869565	0.155339805825243	0.0357815442561205	0.128309572301426	0.0412371134020619	0.228501228501229	0.0505836575875486	0.0789473684210526
ATAD3A	0.0833333333333333	0.242718446601942	0.0301318267419962	0.103869653767821	0.088659793814433	0.147420147420147	0.0972762645914397	0.184210526315789
TMEM240	0.00120772946859903	0.00161812297734628	0.00188323917137476	0.00203665987780041	0	0	0	0.0131578947368421
SSU72	0.766908212560386	0.8042071197411	0.593220338983051	0.859470468431772	0.750515463917526	0.771498771498772	0.319066147859922	0.697368421052632
RP5-832C2.5	0.00120772946859903	0	0.00376647834274953	0.00407331975560081	0.0103092783505155	0	0	0.0131578947368421
C1orf233	0.00241545893719807	0.00323624595469256	0.00941619585687382	0.00203665987780041	0.00824742268041237	0.00737100737100737	0.0272373540856031	0.0131578947368421
RP11-345P4.9	0.00120772946859903	0.00161812297734628	0.0150659133709981	0	0.022680412371134	0	0	0
MIB2	0.036231884057971	0.0129449838187702	0.0885122410546139	0.0203665987780041	0.115463917525773	0.0122850122850123	0.0272373540856031	0.0921052631578947
MMP23B	0.00845410628019324	0.00161812297734628	0.00564971751412429	0.0183299389002037	0.0350515463917526	0.00245700245700246	0.0622568093385214	0
CDK11B	0.036231884057971	0.0598705501618123	0.0433145009416196	0.0285132382892057	0.088659793814433	0.0491400491400491	0.0194552529182879	0.0657894736842105
SLC35E2B	0.0652173913043478	0.040453074433657	0.12241054613936	0.0672097759674134	0.11340206185567	0.0294840294840295	0.00389105058365759	0.118421052631579
RP11-345P4.7	0	0.00161812297734628	0.00564971751412429	0	0	0	0	0
