cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
5	KIAA0101	1.42690129935547e-167	0.847098374474702	0.968	0.301	2.66844811992467e-163
5	CDC20	2.13360870544742e-150	0.70402839121682	0.789	0.196	3.99006164005722e-146
5	MKI67	5.57427671425511e-149	0.773874601576087	0.83	0.21	1.04244548833285e-144
5	EMP2	4.52530189778574e-146	0.490873265246938	0.727	0.183	8.46276707904911e-142
5	CDKN3	2.64146488245711e-138	0.671765515434604	0.833	0.24	4.93980347668303e-134
5	BIRC5	2.16535054882796e-137	0.519443125489377	0.784	0.195	4.04942206136316e-133
5	CENPW	1.05630351879821e-134	0.500150816206328	0.848	0.259	1.97539321050453e-130
5	NUSAP1	1.0646636716309e-133	0.621598396157305	0.779	0.207	1.99102753231695e-129
5	CCNB2	5.97918700097077e-131	0.550174137134388	0.744	0.196	1.11816776105154e-126
5	TUBA1B	3.12642852856448e-125	0.819329090072927	1	0.865	5.84673399126844e-121
5	CENPF	2.26210554217897e-124	0.80428156119569	0.862	0.274	4.23036357442888e-120
5	TUBB4B	2.71722963406585e-124	0.771511737816362	1	0.858	5.08149113866654e-120
5	CCNB1	4.46638133412135e-121	0.956563869314411	0.848	0.337	8.35257973294034e-117
5	TOP2A	1.67751082154663e-120	0.705881660698147	0.727	0.196	3.13711298737436e-116
5	H2AFZ	1.25072064883121e-119	0.824051884534445	1	0.925	2.33897268537925e-115
5	TK1	2.61815484603478e-118	0.550285435151265	0.882	0.339	4.89621137756964e-114
5	DLGAP5	8.77684033558445e-117	0.522316458160023	0.671	0.162	1.64135691115765e-112
5	CDCA3	3.36179778160589e-116	0.407638830216422	0.644	0.151	6.28689803138118e-112
5	KRT18	1.01048468594457e-113	0.836818830369165	1	0.986	1.88970741118494e-109
5	CEP55	6.94242061417571e-113	0.41299421034466	0.708	0.181	1.298302079057e-108
5	MAD2L1	1.48780845069903e-112	0.504247405531664	0.828	0.284	2.78235058365225e-108
5	LMNB1	2.68312815726721e-112	0.368009226199709	0.72	0.198	5.01771796690542e-108
5	CENPK	5.46212204116324e-109	0.376353662846382	0.759	0.226	1.02147144291794e-104
5	PBK	1.6114394689861e-108	0.380271083890726	0.678	0.17	3.01355295095091e-104
5	CCNA2	3.25832796238386e-108	0.381532478151598	0.639	0.152	6.09339912245405e-104
5	RRM2	3.36790711258054e-108	0.482862574157434	0.717	0.194	6.29832309123688e-104
5	PRC1	5.31819520577363e-101	0.506627198077227	0.737	0.234	9.94555685431726e-97
5	HMMR	2.27095504078751e-100	0.489527381534825	0.661	0.177	4.24691302177672e-96
5	GTSE1	4.70969616609726e-100	0.321573813333873	0.563	0.127	8.80760280021849e-96
5	HMGB1	5.9727421142299e-100	0.618199713928844	1	0.944	1.11696250278213e-95
5	RANBP1	8.95586819145808e-100	0.604209537998127	0.983	0.804	1.67483691048458e-95
5	ANLN	1.04656706447564e-99	0.491820844714241	0.747	0.242	1.9571850672759e-95
5	DTYMK	1.17684829409059e-98	0.576339857911214	0.956	0.593	2.20082399477882e-94
5	TPX2	2.95083414022184e-98	0.632585267147185	0.757	0.277	5.51835492562886e-94
5	KRT8	1.80139401439043e-95	0.683873272414269	0.998	0.986	3.36878694631155e-91
5	MYBL2	1.80636523256176e-94	0.294752475118937	0.617	0.16	3.37808362141374e-90
5	ZWINT	2.89072625786376e-92	0.393213254719349	0.769	0.268	5.40594717483102e-88
5	ASPM	2.99617006426347e-92	0.502160892392975	0.619	0.167	5.60313763717911e-88
5	HMGB2	1.38383378526193e-91	0.695043891753106	0.887	0.431	2.58790756181833e-87
5	CLSPN	1.17559342411374e-90	0.358752957688887	0.565	0.146	2.19847726243511e-86
5	UBE2T	1.80759380487278e-90	0.48221057339589	0.803	0.347	3.38038117449258e-86
5	KPNA2	1.86070552361405e-90	0.663464188096283	0.914	0.531	3.47970539971064e-86
5	TROAP	3.01759815221029e-90	0.264049254056186	0.511	0.12	5.64321030444847e-86
5	HMGN2	5.08283309649985e-90	0.653764839140284	0.98	0.749	9.50540617376437e-86
5	SMC4	9.05062501606222e-90	0.511523498544799	0.806	0.331	1.69255738425379e-85
5	HNRNPA2B1	1.96912153890302e-89	0.477705754677752	1	0.937	3.68245418990254e-85
5	NUF2	2.96026120479541e-89	0.323552236603291	0.572	0.144	5.53598447908789e-85
5	CKS1B	2.89250625101015e-88	0.609246385008863	0.943	0.603	5.40927594001408e-84
5	DEK	1.0058035300681e-87	0.51637421585165	0.99	0.821	1.88095318158036e-83
5	HNRNPA3	3.5013631104384e-87	0.476903793162412	0.988	0.874	6.54789915283085e-83
5	GALNT3	5.0242160895241e-87	0.452492894080533	0.934	0.514	9.39578650901902e-83
5	RAN	6.37859099395765e-87	0.487004035710561	0.998	0.933	1.19286030178002e-82
5	TACC3	1.23457457459896e-86	0.355627606612931	0.673	0.226	2.30877791195752e-82
5	PTMA	1.5159013072021e-86	0.452115933724758	1	0.964	2.83488703459865e-82
5	KIF20B	3.09449937890985e-86	0.471988015767861	0.774	0.3	5.78702328849931e-82
5	CENPU	5.5577536471799e-86	0.351529863414108	0.627	0.194	1.03935550955911e-81
5	RAD51AP1	1.06621900049491e-85	0.283385834771769	0.526	0.133	1.99393615282553e-81
5	PTTG1	2.03856027286941e-85	0.744912435040228	0.899	0.485	3.81231156629308e-81
5	PLK1	3.84220020917218e-84	0.344401961965953	0.536	0.137	7.18529861117289e-80
