cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
7	VCAM1	0	1.34776770272747	0.816	0.007	0
7	CDH2	0	0.680258126147918	0.763	0.011	0
7	SPARC	4.72015520623434e-301	0.473185773142843	0.566	0.006	8.82716225117884e-297
7	SLC22A2	1.22983698585711e-277	0.363111195122804	0.5	0.004	2.29991814725138e-273
7	THBS2	1.19070539785799e-193	0.285110150951309	0.316	0.002	2.22673816453422e-189
7	ZEB2	7.26369742165975e-172	0.278751558692332	0.395	0.007	1.35838405482459e-167
7	AQP1	2.5918173937075e-159	1.11763280481549	0.566	0.021	4.84695770797239e-155
7	TNFAIP6	4.32154860404275e-157	0.402432924168768	0.316	0.004	8.08172804442035e-153
7	SLC14A1	4.79533471047124e-134	0.789980093775001	0.434	0.014	8.96775544205226e-130
7	PLPPR5	6.00823789781217e-102	0.304945294856934	0.395	0.016	1.12360056926985e-97
7	CLGN	1.66623179978741e-94	0.413304409543033	0.526	0.035	3.11602008878244e-90
7	NUPR1	3.98697045895824e-90	0.307569910420272	0.329	0.012	7.45603345529781e-86
7	COL6A2	1.55465701851127e-88	0.376450992432436	0.447	0.026	2.90736409031792e-84
7	KCNJ15	3.12127965684893e-87	0.760213263210684	0.816	0.109	5.83710508627318e-83
7	CTHRC1	2.31794788974635e-83	0.481328595718377	0.395	0.022	4.33479434861465e-79
7	AC003092.1	6.70360628180082e-80	0.947476611324438	0.737	0.096	1.25364141075957e-75
7	CCND2	1.71514808982498e-69	0.453906430965081	0.461	0.037	3.2074984427817e-65
7	BASP1	3.85179756124931e-67	0.49302015401068	0.5	0.046	7.20324661929234e-63
7	IFI27	1.18265677671764e-58	1.55863947066607	0.789	0.15	2.21168643813966e-54
7	MAP1B	1.44558195305708e-57	0.97183323404868	0.882	0.205	2.70338281041205e-53
7	TM4SF18	2.36756376201941e-57	0.900927065738286	0.724	0.136	4.42758099135249e-53
7	FEZ1	3.96742277377796e-56	0.292487011262885	0.303	0.019	7.41947732924217e-52
7	GLIPR1	7.34986668246979e-53	0.59527237746059	0.697	0.128	1.37449856828868e-48
7	CNTNAP3B	1.27944983818066e-50	0.392945905636933	0.592	0.089	2.39269914238165e-46
7	CD70	5.58318367586201e-50	0.62909648540527	0.789	0.172	1.04411117922296e-45
7	TMEM158	8.17021673777121e-50	0.450228387692959	0.5	0.064	1.52791223213059e-45
7	RAB3B	8.30483776830289e-50	0.764346518896402	0.724	0.158	1.55308771105032e-45
7	GNG11	4.63668199562029e-47	1.52358647817538	1	0.677	8.6710590000095e-43
