cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
4	RBP4	0	2.14765522651519	0.654	0.037	0
4	SLC6A18	0	1.00791015133351	0.358	0.009	0
4	SLC7A13	0	0.861849793813935	0.343	0.008	0
4	CYP17A1	4.37217611710282e-264	0.88988472512661	0.426	0.049	6.98586299990689e-260
4	DCXR	1.88784241355123e-240	1.27438880411492	0.982	0.77	3.01639460837215e-236
4	AGXT	2.65296960869124e-235	1.03406671448263	0.453	0.07	4.23891484076686e-231
4	MYH8	1.34693783945827e-231	0.594537114356459	0.235	0.01	2.15213727988642e-227
4	RP11-536I6.2	4.00365592224596e-220	0.761316512180378	0.293	0.024	6.39704143256459e-216
4	FMO5	2.20227820240447e-218	0.945520335712838	0.476	0.084	3.51880011180186e-214
4	GPT	4.27819782110879e-203	0.978361678359795	0.479	0.096	6.83570447856763e-199
4	UPP2	6.16469091757931e-187	0.676247065510149	0.339	0.043	9.84994314810823e-183
4	GLYATL1	2.41080500560222e-183	1.02773277982555	0.915	0.621	3.85198423795122e-179
4	ABHD14A	1.67294545658675e-166	1.02040121800632	0.49	0.124	2.67303225053431e-162
4	BHMT	1.02316468129715e-165	1.02790248390184	0.958	0.806	1.63481252777659e-161
4	MIOX	9.72760364008506e-162	0.861072888270916	0.985	0.877	1.55427650961279e-157
4	PTER	1.17502312432788e-155	0.78095029624569	0.442	0.1	1.87745194805109e-151
4	NEU4	3.21186707872188e-148	0.373530361026241	0.143	0.005	5.13192121838183e-144
4	CRNDE	4.91495802399598e-148	0.449687432793452	0.189	0.013	7.85311993074078e-144
4	PCK1	8.00087473383352e-148	1.0189834831734	0.972	0.78	1.27837976497192e-143
4	BPI	4.96989299123479e-135	0.552325083612659	0.254	0.034	7.94089502139495e-131
4	UGT2A1	8.22791510985681e-134	0.569883439796803	0.315	0.055	1.31465627625292e-129
4	HAO2	9.81960807658512e-134	0.918932539713087	0.771	0.437	1.56897697847677e-129
4	ADGRV1	7.55100126618581e-132	0.561508255205056	0.267	0.039	1.20649898231117e-127
4	BBOX1	1.62274612624217e-129	0.734845817502558	0.971	0.857	2.59282376050974e-125
4	GC	1.66224984741108e-119	0.430938534502471	0.103	0.002	2.65594280619343e-115
4	AOX1	3.46276086780657e-119	0.895073240866625	0.729	0.385	5.53279931458133e-115
4	PLCH2	1.51144181284544e-115	0.531657164100334	0.236	0.035	2.41498172856444e-111
4	GAPDH	6.31266938574271e-111	0.634103373496502	0.992	0.972	1.00863831445397e-106
4	MPC1	2.0999899054594e-110	0.834955417572174	0.682	0.352	3.35536387094303e-106
4	ACY3	5.58128404547362e-100	0.80176161637881	0.656	0.343	8.91777564785775e-96
4	ETNPPL	2.51195648937549e-98	0.398226751407529	0.176	0.021	4.01360407872416e-94
4	SLC5A8	2.54752666336901e-97	0.290373896871583	0.108	0.006	4.070438102731e-93
4	NR1I3	9.76822613386286e-96	0.279055512355023	0.124	0.009	1.56076717166861e-91
4	MSRB1	1.26720856907683e-95	0.72126209872257	0.679	0.37	2.02474585167096e-91
4	SLC22A7	1.81172795056123e-95	0.646221466580533	0.389	0.117	2.89477891940674e-91
4	ALDH6A1	1.71526497838949e-94	0.668351882571139	0.949	0.821	2.74065038247072e-90
4	FOXC1	1.00381314793445e-93	0.345018988810981	0.16	0.018	1.60389264776966e-89
4	AKR7A3	1.14610146612436e-92	0.710568724985851	0.867	0.67	1.83124092257351e-88
4	ALDH2	5.58771359451522e-91	0.676425845978817	0.918	0.786	8.92804878131642e-87
4	PPP1R1A	1.24450565971845e-84	0.563628678593543	0.307	0.081	1.98847114309814e-80
4	CRYAB	6.34493421239051e-84	0.471372185977223	0.964	0.815	1.01379358845576e-79
4	GCAT	1.17258868774374e-81	0.611985421629442	0.319	0.091	1.87356220527695e-77
4	SLC5A10	2.83723937171317e-80	0.620136538287172	0.469	0.184	4.53334106812331e-76
4	LDHD	7.06175692529571e-76	0.629306775052978	0.472	0.197	1.12832752152375e-71
4	ASRGL1	7.89473297692387e-76	0.681411310459869	0.599	0.313	1.2614204350529e-71
4	MT1G	3.81030647208255e-73	0.55586943171601	0.999	0.949	6.08810768109351e-69
4	ADIRF	8.86034399300532e-73	0.786138638346184	0.751	0.513	1.41570576320239e-68
4	WDR18	2.98960035071872e-70	0.648258164251879	0.479	0.216	4.77678344037838e-66
