cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
5	TMSB4X	0	1.26961580301956	0.857	0.167	0
5	S100A6	6.68732951333416e-303	1.84054053275679	0.631	0.079	1.06850150964053e-298
5	AKAP12	1.47810255197238e-289	1.38825907411271	0.696	0.103	2.36171225754147e-285
5	VIM	1.3856612693587e-284	1.96415013444359	0.895	0.234	2.21400957618133e-280
5	S100A11	7.31385792850939e-262	1.58034667518715	0.985	0.414	1.16860821981723e-257
5	RP11-149I23.3	1.99895357496182e-259	0.670303408933627	0.369	0.024	3.193928022074e-255
5	ANXA2	2.94671397003646e-251	0.854692971676495	0.491	0.052	4.70825958132426e-247
5	TMSB10	1.4769713260568e-226	1.65983821583028	0.992	0.665	2.35990478477355e-222
5	PPFIBP1	3.62129993852496e-222	0.867812615717381	0.608	0.1	5.78611304177518e-218
5	KRT18	1.94399487201218e-220	1.47711650963541	0.973	0.497	3.10611500650107e-216
5	S100A10	4.68641933200315e-216	1.38784029634524	0.981	0.527	7.48796080867463e-212
5	IL32	1.7160280082346e-215	1.45572401551507	0.994	0.661	2.74186955155724e-211
5	TPM1	1.50667280813649e-211	1.438758139136	0.847	0.262	2.40736181284049e-207
5	MYC	2.03033390677026e-203	0.504182072609208	0.283	0.017	3.24406751623752e-199
5	SOX4	6.02531256506821e-199	1.17879222647239	0.679	0.15	9.62724441646598e-195
5	RPL10	2.1883209934943e-196	0.84209282379939	0.998	0.979	3.4964992834052e-192
5	HN1	2.70954635464933e-195	0.908565630421374	0.673	0.145	4.3293131654587e-191
5	MYL6	2.22885553892287e-194	0.923924063078473	0.998	0.913	3.56126538009097e-190
5	KRT8	2.5982315521925e-188	1.31047966340708	0.916	0.407	4.15145437409317e-184
5	CITED4	1.14430428248477e-185	0.844194526090889	0.589	0.113	1.82836938255416e-181
5	RPL3	3.2234418749766e-185	0.78047093514094	0.998	0.98	5.15041542783761e-181
5	ACTG1	1.31405210222939e-183	1.09193374969284	0.994	0.868	2.09959244894213e-179
5	MACC1	1.74710307992297e-183	0.572007356556914	0.386	0.044	2.79152130110092e-179
5	PTMA	1.843617819257e-183	0.987578253394885	0.994	0.849	2.94573255160883e-179
5	YWHAH	3.380448659451e-183	0.751808290816898	0.593	0.113	5.40128086807081e-179
5	EEF1A1	1.67506919076979e-179	0.626419539645336	1	1	2.67642555301197e-175
5	DCDC2	1.41235684070547e-177	0.833123342940527	0.572	0.112	2.25666376007919e-173
5	RPL15	3.14409975068637e-177	0.77733066827133	0.998	0.956	5.02364258164669e-173
5	RPS8	3.6079666385791e-177	0.883770834550588	0.996	0.907	5.76480909512168e-173
5	RPL12	9.71326580309014e-177	0.926966549894932	0.994	0.925	1.55198561001774e-172
5	RPL13	8.715611532376e-175	0.708790345657655	0.998	0.991	1.39258041064304e-170
5	RPS27A	1.26343199966516e-173	0.676597959627736	0.998	0.981	2.01871164906499e-169
5	RPL7A	2.12003864159204e-173	0.753350458636134	0.998	0.966	3.38739774153576e-169
5	RPS2	2.73295935757716e-172	0.887563926333896	0.99	0.934	4.36672246153679e-168
5	RPL14	1.46431945508816e-170	0.795874810077086	1	0.931	2.33968962533986e-166
5	RPL8	1.62088857799496e-170	0.754422976478512	0.998	0.954	2.58985576992035e-166
5	RPL28	5.35552342920361e-170	0.779530180646749	0.998	0.93	8.55705533518154e-166
5	RPL10A	7.06736623766026e-170	0.844233880093635	0.987	0.883	1.12922377745336e-165
5	RPL18A	1.00221193725526e-169	0.831199088570493	0.992	0.91	1.60133423334645e-165
5	RPS9	3.74481561364009e-169	0.739687410126174	1	0.944	5.98346638747414e-165
5	MYL12A	1.12232824918523e-168	1.02199282461145	0.95	0.556	1.79325607654816e-164
5	RPS12	1.34041254932659e-168	0.794828438657677	0.998	0.977	2.14171117131402e-164
5	RPS4X	3.01990855364619e-168	0.785431411702973	0.994	0.93	4.82520988701588e-164
5	TNFRSF12A	6.33630660153759e-168	0.800953152336497	0.644	0.141	1.01241506879368e-163
5	GNB2L1	2.71185435224848e-167	0.762378995779766	0.998	0.925	4.33300088402262e-163
5	RPL19	1.41603253673181e-166	0.626923109722442	1	0.986	2.26253678719008e-162
5	RPS18	1.46750136886411e-166	0.752255172151793	0.996	0.977	2.34477368717107e-162
5	RPS3A	5.00488947811697e-164	0.686597131138058	0.998	0.973	7.9968124081353e-160
5	PDLIM1	1.20423577296007e-163	0.688473939182309	0.524	0.097	1.92412791803559e-159
5	CRYAB	3.27014663687187e-163	1.39610645337678	0.996	0.818	5.22504029639388e-159
5	MARCKSL1	6.90100782648446e-163	0.455206270904083	0.172	0.006	1.10264303051569e-158
5	RPL29	4.69320434764803e-162	0.738248210333674	1	0.953	7.49880190667202e-158
5	RPS23	5.38546696931765e-161	0.68291416453991	0.998	0.983	8.60489912357574e-157
5	SOD2	5.415384887119e-161	1.42975308147413	0.929	0.505	8.65270197263874e-157
5	RPL7	1.86877185041365e-160	0.770236858422156	0.987	0.91	2.98592366259093e-156
5	RPL26	2.78310947038231e-159	0.715076493369806	0.994	0.96	4.44685231177686e-155
5	RPL34	9.7868217797742e-159	0.682376760890289	0.998	0.967	1.56373838397232e-154
5	ANXA4	4.75377600216396e-158	1.04921860052115	0.929	0.489	7.59558329625758e-154
5	RPL13A	9.26000561555073e-158	0.686210599681091	0.998	0.955	1.4795636972527e-153
5	RPL32	3.33518496304888e-157	0.705883857729184	0.994	0.968	5.32895853395949e-153
5	TPM4	4.57296557756694e-157	0.671086287639036	0.451	0.073	7.30668439983645e-153
5	RPS6	1.18103167093628e-156	0.693838329812028	0.994	0.971	1.88705240382198e-152
5	RPS24	1.83441625074683e-156	0.758326749479273	0.992	0.951	2.93103028544328e-152
5	TAGLN2	2.7433126681114e-156	0.82581973767364	0.69	0.189	4.38326498110839e-152
5	RPLP1	3.09778777542404e-156	0.641164619247322	0.998	0.993	4.94964530757253e-152
5	EIF1	5.49796580855616e-156	0.683633659038134	0.998	0.945	8.78464976891103e-152
5	RPL11	5.76844203352965e-155	0.662514607099037	0.996	0.963	9.21681668117367e-151
5	RPS19	1.13732966164192e-152	0.775658160669241	0.996	0.907	1.81722533337146e-148
5	MYL12B	1.15483687135571e-152	0.812284496400426	0.987	0.803	1.84519835305216e-148
5	TAX1BP3	1.94808810535122e-151	0.562823005015475	0.493	0.09	3.11265517473017e-147
5	ANKRD2	1.10973648256033e-150	0.322959814749908	0.159	0.005	1.77313695183489e-146
5	PFN1	9.4016549221208e-150	0.872079047465529	0.964	0.638	1.50219642345646e-145
5	RPLP0	3.29081418887633e-147	0.82753494769781	0.981	0.848	5.2580629109866e-143
5	PPIA	1.11214014993543e-146	0.833931815944121	0.973	0.742	1.77697753156682e-142
5	PLSCR1	7.13791891541702e-146	0.573102271230302	0.453	0.079	1.14049668430533e-141
5	RPS7	1.59273541791786e-145	0.625192961412881	0.998	0.966	2.54487265074915e-141
5	IL18	4.507999154971e-145	0.529307396235217	0.396	0.06	7.20288104981267e-141
5	RPS16	4.9777427002664e-145	0.658662198919355	0.994	0.949	7.95343728648565e-141
5	RPS3	5.42888573135479e-145	0.750490300025981	0.981	0.896	8.67427362155869e-141
5	ACTB	6.09230625132861e-145	0.972748573355089	0.987	0.801	9.73428692837285e-141
5	ENO1	6.87276037691404e-144	0.797903856978063	0.996	0.813	1.09812965302333e-139
5	RPL5	5.78295386877958e-143	0.720392970352082	0.998	0.925	9.24000369153601e-139
5	NPM1	1.32265485675762e-142	0.850800833010626	0.981	0.772	2.11333793012733e-138
5	RPL9	6.31011705300133e-142	0.60405885894474	0.998	0.959	1.00823050272855e-137
5	RAN	8.0995900064886e-142	0.88022155082039	0.899	0.444	1.29415249123675e-137
5	CDC42EP1	1.25283594386528e-141	0.334389687729487	0.241	0.02	2.00178127110794e-137
5	H3F3A	1.91691414315449e-141	0.696608376759992	0.987	0.874	3.06284541793224e-137
5	CLIC1	3.46591970201837e-141	0.917673940095377	0.933	0.503	5.53784649988495e-137
5	RPL21	8.17923560467119e-141	0.604533101013907	0.992	0.96	1.30687826491436e-136
5	ELF3	1.07533941004971e-139	0.859729423484748	0.614	0.158	1.71817730937742e-135
5	GSTP1	1.24122317142193e-138	1.42533393082937	0.933	0.708	1.98322638329797e-134
5	FAM60A	4.93471188343492e-138	0.589062499745694	0.453	0.084	7.88468264735231e-134
5	RPL6	5.5402442772437e-138	0.640784344373506	0.994	0.949	8.85220230617999e-134
