	0	1	2	3	4	5	6
RP11-34P13.7	0	0	0.000722021660649819	0	0	0	0
FO538757.2	0.00230618164783885	0.00163270826691399	0.000286516532003897	0.00314940791131267	0.000793650793650794	0.00163056137898905	0.00014172335600907
AP006222.2	0.00528245874443377	0.00712164011007589	0.00138850319355735	0.00127376053301979	0.00118708452041785	0.000877994588686412	0.000305250305250305
RP4-669L17.10	0.000283768444948922	0	0	0	0.000694444444444444	0	0
RP5-857K21.4	0	0	0	0	0.00138888888888889	0	0
RP11-206L10.9	0.000227014755959137	0.000973828362751066	7.22021660649819e-05	0.00035273368606702	0.000138888888888889	0	0
LINC00115	0	0	0	0.00088183421516755	0	0	0
FAM41C	0.00220165172805198	0.00303271979348123	0.00044815137557575	0.000744997871434652	0.00153256704980843	0.000903636232198366	0
SAMD11	0	0.000202880908906472	0.000240673886883273	0.000293944738389183	0	0	0
NOC2L	0.00668661644825095	0.00566591047418801	0.00110928782408927	0.00115440115440115	0.000808080808080808	0.000686106346483706	0.00073051948051948
KLHL17	0.000638479001135074	0.000304321363359708	0.00036101083032491	0.000110229276895944	0	0	0
HES4	0	4.6818671286109e-05	0	0	0.000106837606837607	0.00145137880986938	0.0439560439560439
ISG15	0.00236473704124101	0.00570602556299452	0.000368531889290012	0.000146972369194591	0.00244502314814815	0.00264238294898672	0.0112537202380952
AGRN	0.00297254470055405	0.0116666566230573	0.00120813525395861	0.000314317146000314	0.000343784378437844	0.000747244535774332	0.00141442715700141
C1orf159	0	0.000121728545343883	0.000577617328519855	0.00017636684303351	0	0.000419287211740041	0
TNFRSF4	0	0	0	0.000293944738389183	0	0	0.0119047619047619
SDF4	0.0205044112575567	0.00991952934894823	0.0185502909151661	0.0177431431623249	0.00670970266040688	0.000206690879026781	0.000287438919229663
B3GALT6	0.00436012467794533	0.00116898047512777	0.00224628961091055	0.00201562106324011	8.81834215167548e-05	0.000133107051346045	0
FAM132A	0.00901019806597506	0.0122294724624552	0.006447821341617	0.00287450610448026	0.00517334194659776	0.00159264134691954	0
UBE2J2	0.00866102501283045	0.0155555421640764	0.00482539228652107	0.00465655031111576	0.00499174917491749	0.00467719727947637	0.000265205091937765
SCNN1D	0.000283768444948922	0	9.02527075812274e-05	0.000440917107583775	0.0015625	0	0
ACAP3	0.00190058865454162	0.00141544820167306	0.000604483250776594	0.00073827980804725	0.00080749354005168	0.000780069231144264	0
PUSL1	0.000851305334846765	0.00450846464236604	0.000655167803182244	0.00080018289894833	0.000231481481481482	0.00190232160882056	0.000165343915343916
CPSF3L	0.00529701097237987	0.0131904794108081	0.00238763776669914	0.001684350008865	0.00388741916519694	0.00159728461615254	0.000755857898715041
CPTP	0.000873133676765912	0.00303384989933986	0.00249930574840322	0.0010989010989011	0.00136752136752137	0.000516045799064667	0.000137362637362638
DVL1	0.00385554952376252	0.00720447749345048	0.00113012086014754	0.00077639751552795	0.000543478260869565	0.000820344544708778	9.70496894409939e-05
MXRA8	4.05383492784174e-05	0.00108686201199896	0.000206291903042806	0.000566893424036281	9.9206349206349e-05	0.000598981731057202	0
AURKAIP1	0.101100787431375	0.159490363615444	0.0835659994919938	0.0348537560556021	0.0609227339800948	0.0721525878456468	0.00157681750292657
CCNL2	0.00281811421190653	0.00354691795915797	0.00248972986430972	0.00304080763850879	0.00144875478927203	0.00115665437721391	0.00377155172413793
MRPL20	0.0646472872754666	0.0914986530709164	0.0512874973693157	0.0245177592711225	0.0373847782760339	0.0510374068120071	0.00193786034593209
ANKRD65	0.000283768444948922	0.000304321363359708	0	0	0	0	0
VWA1	0.000498325074056643	0.000237519112866114	0.000862903935898565	0.00309717382888114	0.000304878048780488	0.000204530347190264	0.0106707317073171
ATAD3C	0.000349253470706365	0.00149819748115548	0.000999722299361289	0.000305250305250305	0	0.00129011449766167	0.000343406593406594
ATAD3B	4.05383492784174e-05	0.00278236675071733	0	0	0.000396825396825396	0.000598981731057202	0.000637755102040817
ATAD3A	0.00284556690629335	0.00447183336714682	4.01123144805455e-05	0.00240054869684499	0.000694444444444445	0.00104821802935011	0.000496031746031745
SSU72	0.0360266801899845	0.0693962209400473	0.0264349774571198	0.0138984740434016	0.0218900966183575	0.0245553323966948	0.00193430070678946
RP5-832C2.5	0	0.000304321363359708	0.00036101083032491	0	0	0	0
C1orf233	0	0	0.000722021660649819	0	0	0	0
RP11-345P4.9	0.000591184260310253	0.00306857374721039	0.000120336943441637	0.000587889476778365	0.000231481481481481	0	0
MIB2	0.00630839081463372	0.0039561777236762	0.000562343793390725	0.00245048161714829	0.00192307692307692	0.000725689404934688	0
MMP23B	0	0.000486914181375533	0.000144404332129964	0.00070546737213404	0	0	0
CDK11B	0.0021366094678507	0.00201389137517454	0.00179443618602676	0.00129681502230522	0.00130718954248366	0.000277469478357381	0.00118172268907563
RP11-345P4.10	0.000283768444948922	0	0.00036101083032491	0	0	0	0
SLC35E2B	0.0011510607344407	0.00414905746101686	0.00171861493872985	0.00178850883076235	0.000704225352112676	0.000738181710809933	0.000125754527162978
CDK11A	0.00131985323232057	0.00203824541040921	0.000419780035261523	0.000512694311143923	0.00080749354005168	0.000438788942518649	0.0018687707641196
SLC35E2	0.000113507377979568	0	0.000144404332129964	0.00070546737213404	0	0.000419287211740041	0
NADK	0.00426096055618615	0.00582490109555691	0.00182761732851986	0.00465718694885362	0.000694444444444444	0.000589622641509434	0.00111607142857143
GNB1	0.0196955299056772	0.0415393114424093	0.0150554237161744	0.00867904877625413	0.0110722964763062	0.0270244108708998	0.00156222877972574
RP1-140A9.1	0.000189178963299281	0.000202880908906472	0.000240673886883273	0	0	0	0
TMEM52	0.00245257013134425	8.69489609599167e-05	0.00126353790613718	0.000787351977828168	0.000446428571428572	0	0
PRKCZ	0.00966761337341004	0.00761717678589621	0.00546629274414713	0.00732717184791577	0.00172269909394373	0.00129565146975464	3.83200490496628e-05
FAAP20	0.0206679013083219	0.0561335169939456	0.0192141364240927	0.0138160215353198	0.0126447368421053	0.0174798631799625	0.000234962406015038
SKI	0.00112123141662745	0.00148449445541321	0.000440257110152329	0.000344130425431238	0.00165989159891599	0.00127831466993915	0.000217770034843206
MORN1	0.00143377740605771	0.00153762373065958	0.00285008550256508	0.000556947925368978	0.00243664717348928	0.000147118319908787	0
RER1	0.0399552849723111	0.0247064682122503	0.0210261459358932	0.0197701886590775	0.0124511784511784	0.00091734959659488	0.000270562770562771
PEX10	0.00442823369506278	0.00589646870917345	0.00243279909862264	0.00409463148316651	0.00127388535031847	0.00482046762541895	0.000227479526842584
PLCH2	0.00130497335830014	0.000248109137006641	0.00243279909862264	0.00181983621474067	0.0624203821656051	0.000120177863237592	0.000227479526842584
PANK4	0.000681044267877412	0.00129843781700142	0.000601684717208183	0.000470311581422692	0.00074074074074074	0.000628930817610063	0
