cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
3	TCL1A	1.89212637995517e-184	1.37160866364908	0.395	0.023	3.42209977078693e-180
3	MS4A1	5.96594406334676e-150	1.16090861324589	0.867	0.275	1.0790006432969e-145
3	CD74	8.39785153512526e-147	1.14777343676153	0.986	0.515	1.51883542864275e-142
3	CD79A	3.11920580638043e-145	1.12716160318903	0.892	0.293	5.64139562141964e-141
3	LINC00926	4.95653516276235e-145	1.14595063732372	0.752	0.217	8.96438949537199e-141
3	IGHD	1.00700694462452e-143	1.39500318248786	0.499	0.081	1.82127276004791e-139
3	CD52	8.46313653263069e-143	1.16631705509434	0.874	0.298	1.53064287329159e-138
3	HLA-DQB1	8.15155648295747e-135	1.09544747809541	0.86	0.305	1.47429050550769e-130
3	HLA-DPA1	6.83441253144449e-132	1.02740012708908	0.926	0.377	1.23607185043705e-127
3	HLA-DPB1	2.30123444514992e-130	1.07066969877642	0.923	0.381	4.16201261749815e-126
3	HLA-DRB1	3.70320613060483e-130	1.11316778110096	0.941	0.427	6.69761860781189e-126
3	CD79B	4.02954966352598e-129	1.06141175395551	0.767	0.247	7.28784352145309e-125
3	HLA-DQA1	7.12164448938396e-124	1.00311331947222	0.844	0.303	1.28802062234998e-119
3	HLA-DRA	1.33255921145978e-122	1.09865467472226	0.944	0.461	2.41006658984615e-118
3	HLA-DMB	1.07766606284181e-112	0.976334971465292	0.704	0.236	1.94906684125569e-108
3	CD37	1.15876244990313e-108	0.890573206988809	0.95	0.42	2.09573776689481e-104
3	BANK1	1.13166070726375e-106	0.853479582839358	0.792	0.267	2.04672155515722e-102
3	RPL18A	2.93282487761806e-103	1.00272521595089	0.903	0.604	5.30430707366002e-99
3	RALGPS2	1.10577671241777e-100	0.929806987948693	0.797	0.326	1.99990776207878e-96
3	CLEC2D	3.20203053996861e-98	0.8935486948743	0.519	0.136	5.79119243458722e-94
3	IGHM	7.46459641891261e-98	0.690912718807892	0.623	0.178	1.35004690832453e-93
3	RPS19	1.89934124977187e-97	0.923268215021429	0.919	0.604	3.4351485843374e-93
3	RP11-693J15.5	3.29542109784025e-96	0.911706218049318	0.54	0.144	5.96009859755387e-92
3	HLA-DQA2	6.73442189977133e-95	0.83708250848407	0.736	0.277	1.21798754479264e-90
3	RPS27	1.49610057729933e-94	0.930931537475826	0.941	0.671	2.70584750410357e-90
3	RPL13	2.90351677194323e-94	0.875968274103296	0.941	0.663	5.25130043373652e-90
3	AFF3	1.30844141283381e-91	0.833518708408775	0.519	0.142	2.36644713925122e-87
3	FCMR	2.00225253840067e-91	0.822628539183016	0.641	0.211	3.62127394095146e-87
3	MEF2C	7.98122939840155e-89	0.843841044122774	0.684	0.254	1.4434851489949e-84
3	RPL18	5.65519297387323e-88	0.8442933016899	0.912	0.608	1.02279820125471e-83
3	HLA-DRB5	1.15231779980056e-87	0.798719011103232	0.722	0.285	2.0840819727193e-83
3	RPS5	2.46347520390118e-87	0.857499398613546	0.883	0.551	4.45544125377568e-83
3	RPL21	1.28592123845533e-85	0.840125988742523	0.896	0.648	2.32571715187031e-81
3	RPL23A	4.05849349191661e-85	0.834952984809841	0.916	0.589	7.34019132948038e-81
3	RPS3A	4.50623296485632e-85	0.808104523223773	0.932	0.649	8.14997294023914e-81
3	RPSA	4.40935780085317e-84	0.838054288025102	0.901	0.56	7.97476451862304e-80
3	RPL13A	5.74059952671769e-84	0.805098845385143	0.935	0.618	1.03824483040216e-79
3	RPL37A	1.5972945281895e-83	0.785269046701647	0.898	0.6	2.88886688368353e-79
3	RPS2	2.00664764882548e-83	0.818212692696033	0.941	0.634	3.62922293766576e-79
3	TNFRSF13C	2.09931435587879e-83	0.813151998258107	0.655	0.224	3.79681994404238e-79
3	ADAM28	9.84110411253678e-83	0.778358382365723	0.58	0.185	1.7798620897934e-78
3	FCER2	9.39313459238201e-82	0.690484871716255	0.312	0.051	1.69884232237821e-77
3	RPL35	3.30370685324998e-81	0.778936626700671	0.898	0.574	5.97508421478791e-77
3	CD48	4.42883636925732e-81	0.693523406373227	0.752	0.277	8.00999345743879e-77
3	RPS23	4.62518154072702e-81	0.808253658481413	0.928	0.641	8.36510333455889e-77
3	HVCN1	6.19981329940086e-80	0.742507516346584	0.508	0.148	1.12129823332964e-75
3	RPS27A	7.22476792545887e-80	0.775994226965406	0.941	0.676	1.30667152699849e-75
3	RPS16	7.80643647836675e-80	0.769769394467972	0.916	0.617	1.41187210147741e-75
3	HLA-DMA	1.3860636490459e-79	0.756472206006209	0.688	0.286	2.50683471566442e-75
3	RPL10	1.47250424507937e-79	0.790838872049199	0.948	0.669	2.66317117765055e-75
3	RPL37	1.79367472520106e-79	0.766796855696574	0.91	0.687	3.24404010799864e-75
3	RPL8	2.38960264975444e-79	0.762010921377513	0.907	0.627	4.32183535234588e-75
3	RPS21	3.13034660856751e-79	0.755570423387795	0.914	0.578	5.66154487625521e-75
3	RPLP2	3.71895579380585e-79	0.776873107392281	0.91	0.626	6.72610344867726e-75
3	RPL28	6.56910063452691e-79	0.749875766251192	0.928	0.737	1.18808754076054e-74
3	RPS18	2.53402499933322e-78	0.821715385515768	0.926	0.635	4.58303761379406e-74
3	RPL19	7.39276787448556e-78	0.767460205423255	0.928	0.631	1.33705599777946e-73
3	RPS11	9.15362858135926e-78	0.781253666109662	0.903	0.637	1.65552526522464e-73
3	RPL32	1.48280814485906e-77	0.810183293797839	0.916	0.649	2.6818068107921e-73
3	RPL30	4.44353976973493e-77	0.772498990358966	0.919	0.75	8.03658602754259e-73
3	RPL9	1.02724970612581e-76	0.740836472550843	0.919	0.632	1.85788381849914e-72
3	POU2F2	2.02545362441828e-76	0.782190287861153	0.621	0.221	3.66323542512291e-72
3	RPS29	5.16814930495387e-76	0.805697348493143	0.905	0.613	9.34711483293957e-72
3	RPL15	5.81910670135294e-76	0.743397492711713	0.903	0.613	1.05244363800669e-71
3	FCRL1	8.2399761804088e-76	0.78155761779477	0.427	0.112	1.49028209198874e-71
3	RPL34	1.11184710621737e-75	0.721331722391814	0.916	0.673	2.01088667630473e-71
3	RPS8	1.24845519453425e-75	0.753001671009799	0.93	0.616	2.25795606483464e-71
3	RPS15	1.50340217816625e-75	0.745178013541427	0.912	0.621	2.71905317943147e-71
3	IGKC	2.06943262962525e-75	1.11036506080091	0.664	0.251	3.74277585394023e-71
3	RPL10A	4.5735060224555e-75	0.765180284408602	0.896	0.576	8.27164299221302e-71
3	MARCH1	1.45628989090833e-74	0.761737972899785	0.526	0.168	2.63384589669681e-70
3	BIRC3	3.49662873018563e-74	0.903095624842724	0.616	0.245	6.32400272141373e-70
3	RPL5	3.67571452108369e-74	0.749635931468613	0.892	0.592	6.64789728283196e-70
3	EEF1B2	5.69417506695013e-74	0.785658229561904	0.878	0.535	1.0298485026086e-69
3	RPL6	7.34006851786094e-74	0.721590837768161	0.901	0.608	1.32752479214033e-69
3	RPL27	1.90198258554207e-73	0.746185207256682	0.869	0.563	3.43992570421138e-69
3	RPL26	3.70009932490689e-73	0.724957158119807	0.905	0.605	6.6919996390266e-69
3	RPL29	6.09439899777822e-73	0.727434862677776	0.896	0.611	1.10223300273817e-68
3	FAM129C	1.47542193642851e-72	0.774736580832628	0.467	0.139	2.66844811422461e-68
3	RPL22	2.11882071825317e-72	0.725918136139495	0.889	0.582	3.83209915103267e-68
