cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
7	EMCN	0	2.62482639341864	0.654	0.006	0
7	SOX18	0	2.36037317943326	0.701	0.004	0
7	A2M	0	2.34626101072335	0.729	0.017	0
7	FLT1	0	2.31313603122173	0.71	0.011	0
7	PTPRB	0	2.21987192007946	0.664	0.006	0
7	KDR	0	1.86048512055669	0.589	0.003	0
7	MEIS2	0	1.85068885929274	0.636	0.009	0
7	RAMP3	0	1.83276309390832	0.598	0.004	0
7	GIMAP7	0	1.82689291544739	0.598	0.004	0
7	ADGRL4	0	1.50954263165546	0.505	0.002	0
7	LDB2	0	1.49755559068343	0.561	0.001	0
7	CLEC14A	0	1.48591497957295	0.514	0	0
7	CD34	0	1.30696741101824	0.486	0.001	0
7	KIAA1462	0	1.28773599928101	0.449	0.001	0
7	EXOC3L2	0	1.23360014981526	0.449	0.001	0
7	MMRN2	0	1.16987945168956	0.505	0.001	0
7	CDH5	0	1.06850411507328	0.458	0.001	0
7	ECSCR.1	0	0.998634424462967	0.43	0.001	0
7	ENG	1.01857951930121e-307	2.05557456934557	0.673	0.014	1.84220291860816e-303
7	RAMP2	2.15305020534945e-303	2.23416185168946	0.701	0.017	3.89400660139501e-299
7	ROBO4	4.5305098550074e-302	1.13022704541841	0.421	0.001	8.19388012376639e-298
7	FAM167B	4.70267853058763e-298	1.68960637327985	0.523	0.005	8.50526439042078e-294
7	KANK3	7.84091322431355e-296	1.31805209324341	0.542	0.007	1.41810756574935e-291
7	ARHGEF15	5.33818719421515e-295	0.91623388806508	0.421	0.001	9.65464535945752e-291
7	LRRC32	1.60181733415532e-291	1.34461812103858	0.467	0.003	2.89704683055332e-287
7	ADGRF5	6.83522915583799e-284	1.855113566531	0.626	0.013	1.23621954512486e-279
7	ERG	5.48859089908962e-280	0.988067761131369	0.393	0.001	9.92666550009348e-276
7	RASIP1	2.30568357155568e-275	1.16289262372738	0.486	0.005	4.1700593075156e-271
7	RNASE1	8.05304655405151e-272	2.20851891092346	0.738	0.024	1.45647399976576e-267
7	TMEM204	5.02449946629697e-268	1.49200923642645	0.542	0.009	9.0873097347447e-264
7	PCDH17	1.0289103238047e-266	0.848368455998683	0.383	0.001	1.86088721163319e-262
7	TEK	1.03998426469238e-263	1.0984168673667	0.402	0.002	1.88091554112264e-259
7	GIMAP6	2.01110432838532e-259	0.933143526505157	0.374	0.001	3.63728328831768e-255
7	PLAT	3.93664149059578e-258	2.49739632280804	0.598	0.014	7.11980979989152e-254
7	TMTC1	5.92070610247223e-252	1.02788124405902	0.439	0.004	1.07081890569313e-247
7	FAM110D	1.4837381131579e-250	0.806378051615378	0.336	0	2.68348875145738e-246
7	SLC9A3R2	6.66055723593861e-250	3.18210148906056	0.794	0.037	1.20462838169186e-245
7	EGFL7	8.60243501148938e-246	2.63329416239386	0.776	0.035	1.55583639617797e-241
7	IGFBP5	2.18790796001135e-245	4.4760814671669	0.85	0.046	3.95705033647652e-241
7	MGP	1.01043500628824e-243	2.57236264214722	0.738	0.03	1.82747275237291e-239
7	PODXL	2.10852400447852e-235	1.65074028512365	0.551	0.013	3.81347651449985e-231
7	EPAS1	2.07898246482016e-232	2.67674960398243	0.841	0.049	3.76004768587374e-228
7	FLT4	5.17754982184853e-230	0.644882710877199	0.327	0.001	9.36411660779526e-226
7	RAPGEF4	2.98709153178104e-229	0.65519032997129	0.299	0	5.40245374437919e-225
7	PLVAP	8.26315835332736e-228	1.58251808820212	0.393	0.004	1.49447481978279e-223
7	IFI27	3.97849936213912e-227	2.84021050524245	0.813	0.046	7.19551394636481e-223
7	SLCO2A1	4.05118267265733e-226	1.51642934519986	0.514	0.012	7.32696898176805e-222
7	PCAT19	1.96555341950058e-225	0.691787036306094	0.336	0.001	3.55489991450876e-221
7	CRHBP	3.07831726972464e-223	2.21170576956513	0.449	0.007	5.56744461402398e-219
7	HSPA12B	4.7183295804124e-222	0.620486257320568	0.299	0	8.53357087913387e-218
7	ACVRL1	1.82010331936258e-221	0.90220237572151	0.411	0.005	3.29183886339915e-217
7	GIMAP8	2.7181995100752e-220	0.936726872927101	0.364	0.003	4.916135633922e-216
7	SHE	4.20961172228483e-219	0.816468719338104	0.393	0.004	7.61350376092434e-215
7	NOVA2	7.28692889409259e-215	0.610892779994447	0.29	0	1.31791395978559e-210
7	PREX2	3.03915787271744e-208	0.809825366891335	0.29	0.001	5.49662092859676e-204
7	PDE2A	3.23878094721367e-207	0.769603587036216	0.327	0.002	5.85765922113064e-203
7	C11orf96	4.47360601903737e-205	2.36223190129823	0.486	0.012	8.09096384603098e-201
7	APLNR	2.72343346770114e-204	0.916753199135073	0.308	0.001	4.92560176968428e-200
7	CLDN5	9.11827864440151e-202	1.15354067017123	0.29	0.001	1.64913187562646e-197
7	CXorf36	9.43688613457589e-202	0.727907859521187	0.29	0.001	1.7067552262994e-197
7	FCN3	1.66979835758113e-200	1.17439560965503	0.318	0.002	3.01999730952124e-196
7	GIMAP1	4.26917740300813e-194	0.980379412319407	0.393	0.006	7.7212342510805e-190
7	PCDH12	5.06534295332335e-193	0.656947156874223	0.308	0.002	9.16117926538062e-189
7	CYYR1	5.93010668957406e-190	1.04578338763096	0.439	0.01	1.07251909587637e-185
7	NOSTRIN	3.45184007142074e-187	1.749329282165	0.617	0.029	6.24299795317155e-183
7	MYCT1	1.48674120876513e-186	0.527208556877442	0.262	0.001	2.68892015017262e-182
7	NES	4.49524268956845e-181	1.01009086366179	0.355	0.005	8.1300959283535e-177
7	ADCY4	4.51706531805492e-181	0.84508468853824	0.346	0.005	8.16956433423414e-177
7	DLC1	5.09034288734533e-177	1.73096058736545	0.607	0.03	9.20639414605276e-173
7	PLXND1	1.97962663651692e-176	1.05686013227031	0.439	0.012	3.58035273480449e-172
7	SHANK3	2.07115868553008e-175	0.956653731275687	0.421	0.01	3.7458975986497e-171
7	GJA5	6.97654910665671e-175	0.97148565521501	0.29	0.002	1.26177867142993e-170
7	TIE1	1.33218521941719e-172	0.685177704793827	0.299	0.003	2.40939018783793e-168
7	CCM2L	4.09481961450298e-172	0.445356307472785	0.234	0	7.40589075479008e-168
7	CALCRL	3.58570962149708e-171	1.16301696146257	0.477	0.016	6.48511442143962e-167
7	FAM198B	6.5984295687288e-171	0.828291474560015	0.308	0.003	1.19339197180029e-166
7	SDPR	1.17843752980399e-168	1.93372310094381	0.533	0.023	2.13132211640349e-164
7	PALMD	1.66738709248213e-166	0.961717727400503	0.327	0.005	3.01563629546317e-162
7	ID1	1.00842894426734e-165	2.50501971117995	0.794	0.067	1.82384458860192e-161
7	FGD5	1.18821950581317e-165	0.912012996433609	0.374	0.008	2.14901379821369e-161
7	INMT	1.94427342367162e-165	0.939685057944175	0.234	0.001	3.51641291405249e-161
7	NOTCH4	1.13953007008857e-164	1.18913872728241	0.486	0.018	2.06095408476218e-160
7	TBX3	1.81726237656792e-164	1.08514118133306	0.299	0.003	3.28670073426075e-160
7	NRN1	2.32340303278226e-164	0.5793366358705	0.327	0.005	4.20210672509e-160
7	CACNA1C	3.18394045063962e-159	0.407243651988418	0.234	0.001	5.75847469902682e-155
7	IGFBP4	1.40738854392939e-157	2.11279463906886	0.72	0.056	2.54540292055069e-153
7	EMP2	2.49125884346228e-157	1.10807388701832	0.467	0.017	4.50569074428589e-153
7	SOST	2.62217348001597e-157	1.63230222073253	0.252	0.002	4.74246295595689e-153
7	AFAP1L1	5.56672963155836e-157	0.453380759656052	0.252	0.002	1.00679872116365e-152
7	CYP26B1	2.35170316528606e-155	1.110868116729	0.243	0.001	4.25329034473638e-151
7	DNASE1L3	3.39223467017866e-154	1.7414684744579	0.393	0.011	6.13519562448512e-150
7	PRKCH	4.04836199462923e-153	0.614342838874619	0.346	0.007	7.32186750348643e-149
7	FXYD6	4.65527392046082e-152	0.865308919491669	0.364	0.009	8.41952841254544e-148
7	SPARC	6.96636017289873e-152	2.30339700983801	0.804	0.077	1.25993590087046e-147
7	ITGA8	3.92320177480875e-151	0.734428496259294	0.215	0.001	7.09550272991911e-147
7	DLL4	3.68991967828257e-150	0.802510422274059	0.262	0.003	6.67358873014185e-146
7	HEG1	6.23077461092547e-149	1.74711665969945	0.551	0.031	1.12689789613198e-144
7	ESAM	7.50056082567648e-149	1.13865692468419	0.477	0.02	1.35655143093185e-144
7	ACKR1	2.34028455147746e-148	1.80028087602303	0.234	0.001	4.23263863980214e-144
7	ESM1	1.5613937420083e-145	1.44443646155169	0.243	0.002	2.8239367217962e-141
7	PRX	2.09821994171875e-145	0.790065416985801	0.243	0.002	3.79484058659253e-141
7	CLIC2	3.26777055886445e-145	0.446787422261391	0.243	0.002	5.91008983276225e-141
7	CEACAM1	3.51537570665687e-145	1.29479723479451	0.458	0.018	6.35790850305962e-141
7	LIMS2	4.0528992360013e-144	0.900790126484359	0.421	0.015	7.33007355823195e-140
7	TM4SF18	3.53045163704354e-143	1.61002827530109	0.57	0.035	6.38517483075694e-139
7	JAM2	4.42483496425925e-142	0.509219331486557	0.262	0.003	8.00275651635929e-138
7	USHBP1	2.40576468133989e-139	0.509895383262312	0.215	0.001	4.35106600267133e-135
7	VWF	3.69511013801666e-138	1.75961104483894	0.271	0.004	6.68297619561694e-134
