cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
5	UGT2A3	0	1.7008675480894	0.955	0.03	0
5	PTN	0	1.3826684195858	0.756	0.013	0
5	ACSM2A	0	1.31210175516566	0.83	0.033	0
5	CDH6	0	1.26400264464385	0.784	0.033	0
5	DPEP1	0	1.18210750129107	0.869	0.031	0
5	SLC22A2	0	1.16149115879661	0.852	0.035	0
5	LRP2	0	1.12944522881039	0.824	0.035	0
5	SULT1C4	0	1.07586446919926	0.761	0.031	0
5	ENPEP	0	0.823305396055043	0.761	0.027	0
5	PRUNE2	0	0.765349938640559	0.778	0.033	0
5	FZD1	0	0.722775372760761	0.705	0.024	0
5	CDH2	0	0.698208879481963	0.767	0.023	0
5	PTPRD	0	0.580660824631885	0.648	0.016	0
5	NSG1	4.52567500402432e-294	0.883709224049941	0.528	0.009	8.18513581227839e-290
5	SLC47A1	2.01373848902596e-290	0.531868359946226	0.562	0.012	3.64204743125235e-286
5	BAMBI	6.628097093721e-280	0.922999934747786	0.665	0.025	1.19875764037038e-275
5	TMEM27	9.28999690480902e-275	1.12736857756015	0.761	0.039	1.68018884020376e-270
5	VCAM1	9.61577824456855e-270	1.47872719864125	0.83	0.05	1.73910965331267e-265
5	CLRN3	2.46363883061503e-264	0.412661352091132	0.443	0.006	4.45573718905034e-260
5	MGST1	1.87761431397622e-261	1.28448219646378	0.903	0.068	3.39585324825738e-257
5	FLRT3	2.67150884331312e-261	1.17335907549766	0.841	0.059	4.8316908940161e-257
5	PDZK1	2.46753059560193e-256	1.0358346983742	0.892	0.065	4.46277583520566e-252
5	NBL1	9.84647974117816e-255	0.823568457776245	0.705	0.036	1.78083432598948e-250
5	SLC16A12	5.62118545493109e-254	0.877519367468213	0.773	0.047	1.01664760137884e-249
5	SLC44A4	2.26845752591613e-253	0.799867219848121	0.761	0.045	4.10273228137191e-249
5	ITGB8	5.51429757181124e-250	1.69076682863474	0.96	0.099	9.97315858837781e-246
5	ABCB1	8.07328672371622e-248	1.08888172783726	0.807	0.056	1.46013463685131e-243
5	SPON2	1.56395375712912e-247	0.867015974272661	0.705	0.037	2.82856676514373e-243
5	RARRES2	3.60772643479183e-247	0.984337982112502	0.807	0.055	6.5249340299645e-243
5	AR	4.56604665201129e-247	0.733083265812276	0.642	0.029	8.25815197482761e-243
5	RP11-14N7.2	1.47065867606973e-244	0.812108805402764	0.835	0.06	2.65983328153971e-240
5	SBSPON	7.51393225357484e-244	0.904358204474775	0.688	0.037	1.35896978738155e-239
5	ACSM2B	1.35536891772728e-242	0.685599466662778	0.619	0.026	2.45132022460155e-238
5	SEMA5A	1.77642638916748e-239	0.544038583932063	0.562	0.02	3.21284476744831e-235
5	TMEM176A	1.18136267030073e-238	1.20252357922186	0.949	0.093	2.1366125255059e-234
5	TFPI	1.1828336471101e-236	0.86392197301685	0.83	0.064	2.13927293416333e-232
5	GPC6	1.21191614632289e-236	0.353313489021572	0.472	0.011	2.19187154223959e-232
5	FAM150B	2.89043297401367e-236	0.639833243050474	0.557	0.02	5.22763707680112e-232
5	USH1C	5.32986362868247e-235	0.643671361217568	0.705	0.039	9.63959135883512e-231
5	TMEM98	3.4654426706472e-234	0.670256276334081	0.767	0.052	6.26759961413253e-230
5	SPARC	2.02729740219132e-232	0.846268325609552	0.835	0.06	3.66657008160323e-228
5	EPHA7	4.06049946949705e-231	0.332073147894023	0.426	0.008	7.34381934053236e-227
5	ANPEP	2.04122798715825e-229	0.828894004281111	0.83	0.06	3.69176493757442e-225
5	PIGR	4.81899229901904e-228	1.93902147350898	0.972	0.116	8.71562947200583e-224
5	NAPSA	4.58743529853003e-226	0.7789178805726	0.636	0.032	8.29683548092141e-222
5	EPS8	1.53061831190956e-225	0.741147551838822	0.801	0.06	2.76827627891964e-221
5	BHMT	1.39549316996444e-224	0.857491509729222	0.733	0.046	2.52388894719768e-220
5	COL8A1	4.68912838719159e-224	0.669554399495544	0.523	0.018	8.48075760107471e-220
5	PAPLN	1.81664906234844e-222	0.705321626967015	0.682	0.042	3.28559149416338e-218
5	ABI3BP	3.30974226065815e-220	0.534247926279953	0.58	0.026	5.98599985262633e-216
5	TMEM176B	6.5814688402248e-220	1.53119891553511	0.983	0.123	1.19032445444306e-215
5	CALD1	1.75735645812795e-219	1.28799958623827	0.949	0.1	3.17835489017022e-215
5	LGALS2	1.20238316629324e-218	0.811025522574148	0.733	0.047	2.17463019455795e-214
5	NAT8	3.60841743303877e-218	1.5305091506567	0.773	0.059	6.52618376939392e-214
5	NUPR1	3.00454347108029e-216	0.619213715335209	0.733	0.048	5.43401732179582e-212
5	RBP5	5.83771217332904e-216	0.985625094153038	0.824	0.067	1.05580862366829e-211
5	SLC3A1	2.32886869770444e-215	1.54392453228952	0.915	0.101	4.21199192666825e-211
5	PALLD	6.25648546361377e-215	0.811095324279018	0.756	0.056	1.13154796094919e-210
5	AQP1	7.74721134633564e-215	0.906092407508084	0.682	0.042	1.40116064409826e-210
5	SLC27A2	8.7641359510949e-215	0.465765515503835	0.528	0.02	1.58508162811502e-210
5	LINC01320	1.7537727369274e-214	1.09008047928309	0.875	0.084	3.1718733720069e-210
5	DLGAP1	4.41340352890573e-212	0.403954736862943	0.466	0.014	7.9820816223789e-208
5	FTCD	4.84416059624274e-212	0.78042289105885	0.653	0.038	8.76114885436461e-208
5	SMIM24	6.67027590426773e-212	0.925320185702048	0.812	0.069	1.20638610004586e-207
5	RERG	1.01129196534344e-210	0.536576448177066	0.608	0.032	1.82902264852015e-206
5	NPR3	1.33901687055323e-209	0.802872615048533	0.665	0.042	2.42174591208257e-205
5	CCDC146	6.23896084904849e-209	0.950487196146762	0.739	0.057	1.12837845915891e-204
5	PROS1	3.36483400455412e-208	0.563712410577159	0.597	0.032	6.08563878063658e-204
5	AKR1C3	1.35448470850935e-207	0.638723222845582	0.722	0.05	2.44972104381001e-203
5	UGT2B7	1.8318039316778e-205	1.04740400841535	0.795	0.068	3.31300059083247e-201
5	GIPC2	1.88152370496362e-204	0.400182368646915	0.591	0.03	3.40292377279721e-200
5	TSPAN18	6.18420647538464e-204	0.384013906199772	0.506	0.02	1.11847558313807e-199
