cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
9	CFH	0	2.6632465040347	0.935	0.006	0
9	CRB2	0	0.982758454996461	0.742	0.004	0
9	LAMP5	7.0453326093274e-300	1.05871409857994	0.581	0.003	1.27421885572295e-295
9	WT1	7.20381635342618e-282	0.621898123690046	0.419	0.001	1.30288222568066e-277
9	TNNI1	2.69393641851504e-257	0.620234210762108	0.387	0.001	4.87225340652629e-253
9	OLFML2B	1.14309819339147e-244	1.0241842802298	0.581	0.004	2.06740739256781e-240
9	BMP7	5.59775519207411e-231	0.929707455995251	0.613	0.006	1.01241000403852e-226
9	LINC01197	2.87202215472496e-222	0.686396589948221	0.452	0.002	5.19433926903556e-218
9	FOXC2	8.75629864815851e-222	0.524091766375811	0.419	0.002	1.58366417350595e-217
9	TNNT2	2.15153003349062e-212	1.43539349251576	0.548	0.005	3.89125721857114e-208
9	DPYSL3	6.31989058845987e-212	0.918187487538741	0.645	0.008	1.14301541182885e-207
9	MGAT4C	7.84985798795782e-209	0.367746121493744	0.323	0.001	1.41972531570205e-204
9	TCEAL2	1.32977904057342e-205	1.22023928126529	0.806	0.014	2.40503837278109e-201
9	PTGDS	9.05624247235315e-201	3.20904249335697	0.71	0.011	1.63791201354979e-196
9	KLK5	1.02270217302887e-184	0.350612998247171	0.29	0.001	1.84965915014002e-180
9	KLK6	1.11090476984248e-183	1.24695565332521	0.71	0.012	2.0091823667371e-179
9	SFRP2	4.4808521260258e-177	1.58489804517951	0.677	0.012	8.10406915513026e-173
9	LINC00839	5.133091038698e-169	0.460147954149688	0.29	0.001	9.28370845258921e-165
9	SLC4A11	2.42562593587208e-163	0.602592356748142	0.387	0.003	4.38698706761825e-159
9	LONRF2	2.70548977229152e-162	1.15239320348101	0.677	0.013	4.89314880216644e-158
9	TMEM130	1.21916768882322e-159	0.553382587759746	0.484	0.006	2.20498668200568e-155
9	CRTAC1	3.8775430140273e-139	0.783204437694872	0.323	0.002	7.01292429516977e-135
9	LINC00924	5.96024717940514e-137	0.399268814820023	0.226	0.001	1.07797030486721e-132
9	BGN	6.83374892857908e-134	2.19883756096873	0.935	0.037	1.23595183122281e-129
9	NID2	9.48371601297664e-125	0.764195122779341	0.516	0.01	1.71522487810695e-120
9	MGP	7.45760603029643e-123	2.38104007662993	0.968	0.043	1.34878262663941e-118
9	SLIT3	8.34914076167768e-123	0.518714044909668	0.387	0.005	1.51002559815702e-118
9	ZFPM2	3.58816565629514e-119	0.351146695031947	0.29	0.002	6.48955640597539e-115
9	GAL3ST3	1.79015609836139e-113	0.34406981530656	0.323	0.003	3.23767631949642e-109
9	MYL9	1.81774729725866e-113	1.43507382833343	0.871	0.038	3.28757776182202e-109
9	LINC00473	1.36188527034433e-112	0.929576442023173	0.419	0.007	2.46310569994475e-108
9	F2R	2.99635743844258e-105	0.82804285148987	0.613	0.018	5.41921206316726e-101
9	ITIH5	3.77902691458803e-101	0.786138807836183	0.548	0.015	6.83474807772391e-97
9	COL3A1	7.51658273159324e-101	1.08134115667365	0.484	0.011	1.35944915283595e-96
9	MXRA8	3.98945072546081e-100	1.05173160214174	0.645	0.022	7.21532058206841e-96
9	EDIL3	3.81769379390448e-99	0.645390597925668	0.452	0.01	6.90468099565565e-95
9	TSPAN5	3.60634249877233e-97	0.929407901954375	0.71	0.029	6.52243104327963e-93
9	INHBA	6.71555180922361e-97	0.96049183633036	0.355	0.006	1.21457470021618e-92
9	FOXD2	2.58542226078022e-94	0.277918365824555	0.226	0.002	4.67599470084711e-90
9	COL6A2	2.38127325918738e-93	1.14945352170013	0.742	0.033	4.30677081656629e-89
9	ITGA11	1.16272386078205e-91	0.765270093143917	0.29	0.004	2.10290237461042e-87
9	KCNT2	4.80820555349151e-91	0.612721708529412	0.355	0.006	8.69612056404474e-87
9	PDGFRB	4.26650062255175e-87	0.342703576283712	0.29	0.004	7.7163930259471e-83
9	CLIC5	5.04255550935499e-87	1.49213592341593	0.387	0.008	9.11996589421943e-83
9	MFAP2	6.55991100366297e-87	0.443485734133293	0.387	0.008	1.18642550412248e-82
9	TAGLN3	1.06035652182432e-84	0.602248989003322	0.484	0.014	1.91776080537146e-80
9	C1QL1	1.5672813879012e-83	0.324540407906953	0.258	0.003	2.83458511815811e-79
9	WT1-AS	1.09746480330452e-81	0.352384512323946	0.226	0.002	1.98487484325656e-77
9	NPR1	2.11807584203089e-81	1.06168317901344	0.613	0.026	3.83075196789708e-77
9	NPHS1	3.84478438097439e-81	0.280549727549397	0.129	0	6.95367703143027e-77
9	CYP1B1	5.88268301962948e-81	1.38153903461852	0.71	0.036	1.06394205093019e-76
9	IGFBP1	6.03163666237128e-79	0.342012801201352	0.161	0.001	1.09088180675647e-74
9	KLK7	7.99691307487396e-79	0.255712148997487	0.161	0.001	1.44632169872171e-74
9	DAPL1	1.77864916942692e-78	0.683950385088867	0.419	0.011	3.21686488782553e-74
9	IGFBP2	1.73896462754248e-77	2.36787484605488	0.935	0.071	3.14509142537333e-73
9	FKBP10	2.31517025091555e-77	0.391360120736311	0.323	0.006	4.18721691580586e-73
9	AEBP1	4.349258519719e-76	1.08129272278152	0.677	0.034	7.86606895876378e-72
9	SPOCK1	9.68835809224629e-75	0.520271149992964	0.29	0.005	1.75223644456366e-70
9	NDN	1.52449589735993e-74	0.63877737514361	0.613	0.028	2.75720327996516e-70
9	C1R	1.20265628521389e-73	0.87961459952333	0.645	0.032	2.17512415743784e-69
9	ANKRD65	1.38456499408877e-72	0.397607986108307	0.419	0.012	2.50412424830894e-68
9	FOXC1	1.65051760866204e-72	1.31648305068738	0.839	0.058	2.98512614702617e-68
9	CD300LG	3.65125978245121e-72	0.281749753392258	0.226	0.003	6.60366844254126e-68
9	SAMD11	1.77512890632816e-70	0.726744685932147	0.419	0.013	3.21049813998511e-66
9	NTM	3.55324485569646e-70	0.452708338589415	0.323	0.007	6.42639864601261e-66
9	C1S	1.75044783332906e-67	0.628547364846837	0.516	0.021	3.16585995135894e-63
9	TSPAN2	2.971758779638e-65	0.380041891770166	0.484	0.019	5.3747229288533e-61
9	ADGRG6	3.01466403438815e-65	0.690980460184948	0.645	0.036	5.45232137259442e-61
9	WSCD2	1.46755103424926e-64	0.28776330909731	0.194	0.002	2.6542128005432e-60
9	CCDC80	4.07139305638327e-64	0.437270098281191	0.452	0.017	7.36352148177479e-60
9	PDLIM3	6.93195585786214e-63	1.02403241982672	0.613	0.034	1.25371353645295e-58
9	F3	4.10224942483203e-61	0.894342977264181	0.419	0.016	7.41932830975121e-57
9	CLDN1	2.75656759340076e-60	1.13916394006342	0.774	0.06	4.98552814942461e-56
9	SPARC	7.56681783188337e-60	1.7767013894216	0.935	0.091	1.36853467307443e-55
9	WISP3	2.53468781252738e-59	0.457884252822987	0.29	0.007	4.58423637773701e-55
9	C15orf59	3.43890870866936e-59	0.536624043517219	0.29	0.007	6.2196102904994e-55
9	CTTNBP2	6.10735366595266e-59	1.18739900244378	0.71	0.051	1.1045759840242e-54
9	SYNPO2	1.35054718156861e-58	0.350136808912545	0.258	0.005	2.44259963258499e-54
9	RARRES2	5.37294297373495e-58	1.42404220815851	0.903	0.085	9.71750466229704e-54
9	CTGF	9.14011252256794e-58	3.43717524323578	0.806	0.073	1.65308075083164e-53
