cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
10	VPREB1	0	1.94760130474694	0.667	0.001	0
10	MYB	0	1.75843064969565	0.833	0.002	0
10	IGLL1	7.25502425539675e-277	1.80675406712197	0.444	0.001	1.31214368683106e-272
10	RAG2	7.13741659710575e-260	0.704398597033579	0.333	0	1.29087316575255e-255
10	RAG1	8.23319670590981e-255	1.37487125905758	0.556	0.002	1.48905595623085e-250
10	ARPP21	2.52650872200926e-187	1.44153683500046	0.611	0.005	4.56944367462594e-183
10	IGLC5	1.47546023725925e-184	0.964778589195616	0.444	0.002	2.66851738510708e-180
10	CFAP73	1.93904683676203e-184	1.13992655678579	0.5	0.003	3.50696010896782e-180
10	BMP3	4.73708280872037e-146	0.969528237075636	0.444	0.003	8.56748796785165e-142
10	RP11-524N5.1	4.28495297110531e-139	0.323001217114939	0.222	0	7.74976594354106e-135
10	CD38	3.3626413928156e-116	1.82478470769038	0.833	0.02	6.0816732230463e-112
10	BEST3	9.95370265729634e-109	0.85954660697413	0.278	0.001	1.80022666259862e-104
10	TCL1B	4.24456076738215e-106	0.853450377470688	0.389	0.004	7.67671260388735e-102
10	ADAM23	2.3804472624671e-86	0.738640550109208	0.333	0.003	4.305276918898e-82
10	RP11-154H23.3	2.80446517861693e-86	0.720984231046365	0.444	0.007	5.07215572204658e-82
10	CDCA7	9.57196353847507e-79	0.37084748888965	0.167	0.001	1.7311853255686e-74
10	GAS7	6.40164931714622e-72	1.17560660153682	0.667	0.02	1.15780229549906e-67
10	MIR181A1HG	3.90122203482547e-71	0.768739403154857	0.333	0.005	7.05575017218535e-67
10	MYL4	8.58176005766339e-66	0.352079153522885	0.167	0.001	1.552097124029e-61
10	WASF1	4.81892439744339e-65	1.24057345962482	0.611	0.02	8.71550666521612e-61
10	RAD51	1.70507974874398e-63	0.32133731041679	0.222	0.002	3.08380723357836e-59
10	RGS16	4.07481128530604e-62	1.97503287213926	0.778	0.035	7.36970369060451e-58
10	TCL1A	5.93060724088125e-61	3.10412719213994	1	0.065	1.07260962558578e-56
10	CDC25B	1.85025188041063e-60	1.51471085670652	0.778	0.036	3.34636555091066e-56
10	AEBP1	8.08727035515128e-60	1.16850873530905	0.778	0.036	1.46266371643266e-55
10	E2F2	1.78880357115927e-56	0.386909184076788	0.167	0.001	3.23523013879865e-52
10	CDHR3	1.15321505494158e-54	0.93849770565076	0.389	0.009	2.08570474836733e-50
