logFC	logCPM	F	PValue	FDR
ESRRB	-4.9059731035184	6.59304462935782	62.9508627004825	6.08480011934832e-05	0.183801032558991
MAL2	4.3625261215806	8.36744240525749	53.1790485358387	0.000108163412733836	0.183801032558991
SPP1	-3.13653812333258	8.75319521368691	48.6083723383969	0.000146324839074492	0.183801032558991
AC068631.1	-4.00571484647456	5.60687001812892	48.2651723655847	0.000149832674992557	0.183801032558991
SFRP1	-5.39477565863066	6.43831799613729	44.4646715121598	0.000216854581510197	0.183801032558991
LGALS3	2.63463114179714	7.73640986999177	42.4509752877999	0.000229308106009363	0.183801032558991
MYLK	-3.26871076624264	5.37797758799593	39.7815875986652	0.000283620802000867	0.183801032558991
ANK2	-3.09249716379966	5.67110497048743	39.3350205902828	0.000294238500103339	0.183801032558991
UMOD	-8.28319773573282	6.5734905383466	40.4365424850475	0.000294602254006033	0.183801032558991
KLF5	3.31777877413618	7.26797419237158	38.9466229717662	0.000303884462854191	0.183801032558991
GCNT2	-3.41574195712516	7.88367314543522	37.5801443706834	0.000341164152303576	0.183801032558991
GALNT16	-4.03982480947654	4.28584095615175	37.5736605368184	0.000341354423480152	0.183801032558991
PHF21B	-3.24978800730508	4.60085922987567	37.5346395519588	0.00034250234839522	0.183801032558991
ADGRG6	4.09244760662016	6.53398722548809	36.6757822307712	0.000369050313541603	0.183801032558991
EGF	-4.32917082248001	5.83059774807191	36.2516574248505	0.00038311980868333	0.183801032558991
PLAUR	3.50723172469243	7.38550000034502	34.0814539262569	0.00046674756842539	0.183801032558991
DOK6	-3.15793662125473	4.43536083307043	32.7335075103761	0.000530490976908297	0.183801032558991
GABRB3	-2.98233390658666	4.99067838083755	32.672468671688	0.000533630304799401	0.183801032558991
BTBD11	-3.96668538336011	5.08318276712112	32.2737989914315	0.000554722596483722	0.183801032558991
MACC1	3.13030001191676	10.7519442232466	32.2706844011427	0.000554891487386512	0.183801032558991
SPNS2	3.2946240444194	6.32971496858351	32.2591797696708	0.000555515897863473	0.183801032558991
ATP13A3	2.41427250078841	7.76076318593717	32.1614213682911	0.000560857697163476	0.183801032558991
MAL2-AS1	4.64592585921805	6.95744771644362	31.7317444198966	0.000585121059522015	0.183801032558991
DIRC3	-3.17312703823497	5.14278217139709	31.5881852246295	0.000593522349191458	0.183801032558991
ELF3	2.28521931555267	9.67821586081648	31.3929062070838	0.000605196631522926	0.183801032558991
LINC01876	2.96992314622304	6.6798923612776	30.6169997380882	0.00065455249694965	0.183801032558991
AC096564.1	2.80077813203478	8.91931403294295	30.4176504221944	0.000668047117787303	0.183801032558991
CDCP1	2.88581398834709	7.55885699211365	29.6848246058001	0.000720780545823354	0.183801032558991
PCSK6	-4.46461150481877	4.07637105289569	28.9209390851008	0.000781477081809947	0.183801032558991
ARL4C	3.7505928120893	6.22888134092902	28.7897241699048	0.000792544848791355	0.183801032558991
PCGF5	2.35867416747263	8.01362534150554	28.4009409445154	0.000826522296878174	0.183801032558991
KLF6	2.23089076139422	9.27842847952248	28.3697143283837	0.000829330511193383	0.183801032558991
LINC01508	4.5078456231247	6.90593399800484	28.1966921598222	0.000845110870858602	0.183801032558991
COL7A1	-4.48089394960297	3.97417544354734	28.1711566757985	0.000847471850367772	0.183801032558991
ETS1	2.73232525973958	8.80806982932021	28.0733626778774	0.000856591230684355	0.183801032558991
HS6ST2	-5.77755729372167	5.79836543372477	28.6720303695342	0.00086241813723799	0.183801032558991
GPI	-2.22639079064531	6.21582392601079	27.786797518517	0.000884037600869942	0.183801032558991
TES	2.12324038703186	7.46795840601041	27.7110923813413	0.000891473376874481	0.183801032558991
ANXA2	2.72960593786768	8.92120441377778	27.6981282359023	0.000892754635398722	0.183801032558991
MYH14	2.90539888429872	7.66320766812307	27.5339057263285	0.000909188194074594	0.183801032558991
GUCY1A1	-2.92805353902143	4.98953054694081	27.346535500172	0.000928408011204845	0.183801032558991
SMTNL2	-4.11587808666734	3.97422553137377	26.674898773495	0.00100166697099641	0.183801032558991
EPS8	2.43414834289504	7.92294789654177	26.6386815071822	0.00100582155838561	0.183801032558991
VCL	2.94100875387907	10.3772285432814	26.3837610230086	0.00103568909128144	0.183801032558991
GPRC5A	3.6465437287364	9.53317962760147	26.3397520466646	0.00104095832030663	0.183801032558991
SLCO4C1	-2.41500376964718	5.11604748035589	26.3389471828704	0.00104105500244341	0.183801032558991
RTN4	2.74687318487817	10.0030747028683	26.1265865361321	0.00106696586159749	0.183801032558991
RAB31	3.57966253066326	7.69613269359892	26.0215030282678	0.00108008902630617	0.183801032558991
HOMER1	2.54000927426552	8.04605055882938	25.9280511292066	0.00109193144948964	0.183801032558991
MCU	2.22374002784004	9.55824280041167	25.6408661315049	0.00112936645082398	0.183916052202049
