cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
9	THY1	0	1.30721744651933	0.982	0.011	0
9	ITIH5	0	0.876399943530484	0.893	0.01	0
9	PTGIS	0	0.784231149477039	0.857	0.006	0
9	UPK3B	0	0.753845190915166	0.589	0.001	0
9	SLIT3	0	0.68626110595291	0.893	0.005	0
9	CRB2	0	0.572782073672799	0.821	0.006	0
9	CYTL1	3.93415933096231e-291	0.567224311840047	0.75	0.008	6.78957217337476e-287
9	FLG	1.01268673786548e-269	3.73432651691688	0.964	0.024	1.74769477220824e-265
9	SEPT4	2.50296868874605e-250	0.499113597651874	0.768	0.013	4.31962336303793e-246
9	AC005482.1	1.49788740477297e-229	0.301248489478376	0.536	0.004	2.5850540831572e-225
9	BCAT1	3.33323375241753e-216	0.422273225149871	0.607	0.008	5.75249480992217e-212
9	PRRX2	1.94028436839242e-208	0.639579006061104	0.786	0.02	3.34854276297163e-204
9	TENM2	5.27062993448325e-189	0.29397826698282	0.429	0.003	9.09605314093119e-185
9	RGS5	3.72882419697766e-185	0.54554313765849	0.661	0.015	6.43520479914405e-181
9	SNCA	1.10054675621707e-184	0.492382644040721	0.821	0.028	1.89932359187941e-180
9	CD14	2.14354105098253e-184	0.829826996324361	0.75	0.022	3.69932314578565e-180
9	DIRAS3	1.15253374206025e-174	0.763876534836213	0.643	0.015	1.98904273204757e-170
9	BGN	3.2531878818219e-146	0.332243364797892	0.5	0.01	5.61435164644823e-142
9	SYNPO	8.53556339701706e-146	0.308253585592416	0.607	0.018	1.4730675310572e-141
9	MAF	3.40745420512615e-141	0.651429506663431	0.875	0.047	5.8805844672067e-137
9	C6orf99	1.67014247452483e-140	0.899138403609613	0.804	0.041	2.88233188253495e-136
9	CDH2	2.39072184124206e-138	0.675071232455802	0.875	0.049	4.12590775361554e-134
9	IGFBP4	4.42513750577203e-134	1.092594706177	0.982	0.072	7.63690230746136e-130
9	PLPP4	4.15705229517377e-131	0.374559670030442	0.661	0.026	7.17424085101089e-127
9	FLNC	3.75534624471158e-127	0.473697931251944	0.732	0.035	6.48097654912325e-123
9	TSHZ2	1.65408240047157e-122	0.311751070712633	0.589	0.021	2.85461540673383e-118
9	FGF18	4.36523046864111e-117	0.391869574142822	0.571	0.022	7.53351474278083e-113
9	THBS2	9.73657968632535e-113	0.495510959887734	0.643	0.029	1.68033892226603e-108
9	RNF150	1.44298028068983e-109	0.349503087158618	0.554	0.021	2.49029536841451e-105
9	KRT23	4.03974513288752e-108	1.8450198284292	0.982	0.101	6.97179215033728e-104
9	SPARC	1.94689995451925e-107	2.25562817009721	1	0.11	3.35995994150932e-103
9	TCEAL2	4.61833391332595e-105	0.271020860283498	0.321	0.005	7.97032066761793e-101
9	SLC7A7	1.06580579376744e-101	0.476775225674128	0.554	0.024	1.83936763888385e-97
9	SPX	2.03605621265779e-100	0.534372567303655	0.786	0.056	3.51382581180482e-96
9	DPYSL3	4.24468675238154e-100	0.400797181419775	0.696	0.043	7.32548039726007e-96
9	GLIPR2	1.82779103478984e-98	0.414309439866783	0.679	0.041	3.1544017678403e-94
9	SCN9A	2.41226272495541e-97	0.367601974228045	0.643	0.036	4.16308301072804e-93
9	TM4SF4	2.90361255522745e-97	1.20839430530679	0.946	0.103	5.01105454781153e-93
9	SRGN	1.58039424454049e-94	0.464472623159389	0.696	0.046	2.72744438722798e-90
9	TMEM45A	4.87655008671844e-94	0.338346144637198	0.571	0.028	8.41595013965869e-90
9	MFSD2A	1.1090517589052e-93	0.44942310018935	0.625	0.036	1.91400152551859e-89
9	DLGAP1	8.81634937661431e-91	0.335958560059334	0.732	0.051	1.5215255754161e-86
9	CCDC80	3.80061998802196e-90	0.616227776148451	0.75	0.059	6.55910997532829e-86
9	UPK1B	2.75356938549331e-85	1.13596915582631	0.929	0.114	4.75211004548435e-81
9	SLC14A1	7.62286982255239e-85	0.38455930323893	0.5	0.024	1.31555487397609e-80
9	FEZ1	5.46372335156222e-84	0.313545489524376	0.696	0.05	9.42929376012607e-80
9	TMOD1	2.05520918525555e-82	0.28908783016999	0.607	0.038	3.54688001191403e-78
9	GFRA1	9.84188438987429e-77	0.291544555129966	0.679	0.053	1.6985124080045e-72
9	CYBRD1	3.76837864883005e-75	0.284007954023775	0.571	0.038	6.50346787215089e-71
9	VAMP5	9.19785468510962e-75	0.592103786979532	0.768	0.076	1.58736576155622e-70
9	SPOCK2	2.44086759977451e-68	0.775506654455839	0.929	0.136	4.21244930369085e-64
9	CD70	3.37557430278538e-67	0.682135771230306	0.875	0.113	5.825566131747e-63
9	MAP3K7CL	3.43258455601739e-63	0.257317265871694	0.482	0.032	5.92395442677481e-59
9	CPA4	3.68383961865438e-63	0.549571910847171	0.5	0.035	6.35757041387374e-59
9	CFH	7.20680333837433e-62	0.501015627994521	0.804	0.099	1.24375012013664e-57
9	MSLN	5.04360802155037e-61	0.621037666784304	0.839	0.115	8.70425872359163e-57
9	IL1R1	3.70835395811025e-60	0.299886513362688	0.607	0.056	6.39987726090668e-56
9	PTGDS	5.11594738755142e-59	0.490713705818926	0.268	0.009	8.82910200143625e-55
9	MAP1B	5.57406441492937e-56	0.993362898076513	0.946	0.171	9.61972036728511e-52
9	ATP8A2	1.54422992526217e-55	0.408192897662074	0.679	0.078	2.66503200501745e-51
9	EIF5A2	1.21447807597048e-53	0.349266495388912	0.643	0.072	2.09594626350986e-49
9	DUSP1	1.96607073212402e-51	0.514564777884256	0.696	0.091	3.39304486949963e-47
9	FN1	5.62337765184974e-50	1.49948406310834	1	0.262	9.70482515156228e-46
9	MYL9	6.10990092716674e-50	0.871275172312078	0.929	0.209	1.05444670201044e-45
9	MALL	5.390606478751e-49	0.946354434089848	0.964	0.235	9.30310866102847e-45
9	BMP4	1.25712576769725e-48	0.631568797870453	0.893	0.179	2.16954764989191e-44
9	WNT2B	9.64501491641081e-47	0.351442076194634	0.5	0.05	1.66453667427418e-42
9	SMIM6	5.50123478748319e-46	0.37261968333817	0.75	0.115	9.4940309962385e-42
9	ENC1	9.61515269979061e-45	0.75490546507046	0.786	0.148	1.65938305292986e-40
9	SOX17	2.66318345334899e-44	0.446169237743336	0.643	0.088	4.59612200378969e-40
9	AJAP1	2.9717307629768e-44	0.265231235100216	0.571	0.068	5.12861295074537e-40
9	MLLT11	1.05703489043251e-43	0.742007105033023	0.911	0.216	1.82423081390842e-39
9	PARVB	1.83511009708677e-42	0.262095150938458	0.589	0.073	3.16703300555234e-38
9	MST1	6.60208837238983e-42	0.438255085561913	0.786	0.139	1.13938841130704e-37
9	DNAJC22	6.8521825230312e-40	0.382156675659439	0.732	0.121	1.18254965982472e-35
9	BASP1	1.6138527534024e-39	0.351399333890381	0.679	0.108	2.78518708182186e-35
9	LYPD1	8.81973484334558e-39	1.19792539986002	0.982	0.416	1.52210983926458e-34
9	CTGF	2.49183505864704e-38	0.922523680399803	0.75	0.146	4.30040894421307e-34
9	ID3	1.0432789063925e-37	1.12729435156757	0.839	0.201	1.80049073665218e-33
9	TAGLN	2.52906794919387e-37	0.560832393912577	0.464	0.052	4.36466546671878e-33
9	MRC2	3.67413399212847e-37	0.277907906135139	0.768	0.128	6.34082044361531e-33
9	TMEM98	1.97336548530799e-35	0.589835693163332	0.911	0.248	3.40563415454453e-31
9	BHLHE41	2.99204717333351e-35	0.509360269914578	0.75	0.157	5.16367501173897e-31
9	ANXA6	3.58208958512802e-35	0.474494372381461	0.821	0.172	6.18197020601394e-31
9	NBL1	1.00316666620858e-34	0.689062390723994	0.857	0.232	1.73126503254276e-30
9	RAB3B	2.42990769890559e-34	0.767249431083374	0.929	0.282	4.19353470677126e-30
9	LACTB	3.63774576363205e-33	0.279848437848835	0.607	0.1	6.27802163887618e-29
9	FSCN1	4.02122572641447e-33	0.63844592587157	0.911	0.278	6.93983135864609e-29
9	COL8A1	1.29661903377367e-32	0.560965117238494	0.911	0.24	2.2377051284866e-28
9	RBP1	1.47324706754648e-32	0.345530075187108	0.643	0.114	2.54252978917172e-28
9	TPM2	1.55152769632777e-32	0.993930398830083	0.929	0.322	2.67762649832247e-28
9	KCNC4	4.58564954751841e-32	0.330645173571741	0.786	0.173	7.91391398910727e-28
9	MFGE8	1.5317063042026e-31	0.760918821594397	1	0.392	2.64341873979285e-27
9	S100A10	1.65881697242881e-31	1.17734574174843	1	0.935	2.86278633101765e-27
9	ASPHD1	1.88039864907215e-31	0.603488427487413	0.964	0.319	3.24519198856872e-27
9	HEG1	2.0780756572409e-31	0.283835145331372	0.536	0.082	3.58634296926634e-27
9	MYRF	4.05597626131313e-31	0.412057950103897	0.875	0.222	6.9998038317742e-27
9	CXCL6	1.41505313494224e-30	0.392873151284078	0.75	0.161	2.44209870028332e-26
9	ACO1	4.05131223931429e-30	0.663601592213252	0.929	0.343	6.9917546626086e-26
9	RPS27L	5.83665735901124e-30	1.11859658822229	0.982	0.898	1.00729032701816e-25
9	VCAM1	8.89235477165183e-30	0.437390072384266	0.679	0.131	1.53464258649167e-25
9	CRIP1	1.15256192171085e-29	0.454019707715984	0.464	0.067	1.98909136448859e-25
9	PLAT	1.18537103556628e-27	0.433606854328634	0.679	0.144	2.04571333318029e-23
9	TRAM1	4.26744871149443e-27	0.907141082669856	1	0.78	7.36476298629709e-23
9	COX7C	9.49320280961563e-27	0.574784876343431	1	0.936	1.63833694088347e-22
9	ATOX1	1.06549337841812e-26	0.839272347116611	0.982	0.785	1.838828472474e-22
9	SUGCT	1.42542342532873e-26	0.28947088820108	0.339	0.04	2.45999574743231e-22
9	ALPK2	1.48089832809813e-26	0.415046441614818	0.821	0.214	2.55573433463175e-22
9	CALD1	3.29551295190002e-26	0.790422165016134	1	0.619	5.68739625238905e-22
9	NXN	3.38428017642524e-26	0.409313892856225	0.839	0.254	5.84059072847468e-22
9	ID4	5.07923002518951e-26	0.317759370906407	0.643	0.135	8.76573517747205e-22
9	SLC9A3R1	5.80470397526228e-26	0.457975862617907	0.821	0.258	1.00177581205076e-21
9	SPON2	9.14805328340156e-26	0.508593679036305	0.714	0.162	1.57877103564944e-21
9	NDUFA2	1.38243130351426e-25	0.675332874852754	1	0.829	2.38579994360491e-21
9	SELENOM	2.43984969727553e-25	0.604900410024586	0.946	0.341	4.21069260755811e-21
9	RPS14	3.4950086564746e-25	0.456962832694234	1	0.966	6.03168593934387e-21
9	SLC12A2	5.05674769218279e-25	0.348618283585771	0.696	0.162	8.72693516716905e-21
9	HLA-DPB1	6.1782808323964e-25	0.41980631697642	0.661	0.162	1.06624770605497e-20
9	NMT2	6.51908557203696e-25	0.323114689833833	0.625	0.14	1.12506378802214e-20
9	CTSB	7.3166018434079e-25	0.928327043537472	1	0.816	1.26269914613534e-20
9	NDUFS6	1.98281866281621e-24	0.673447776053155	1	0.792	3.42194844828821e-20
9	CDH6	4.74413531652043e-24	0.748922280718363	0.964	0.419	8.18742872925095e-20
9	ST3GAL1	4.93474214106589e-24	0.395715223627757	0.821	0.243	8.5163779870515e-20
9	SUB1	5.39322457223494e-24	0.66802279563379	0.982	0.833	9.30762696676306e-20
9	SH3KBP1	1.17293426763896e-23	0.334334855309768	0.714	0.187	2.02424995909132e-19
9	CYP1B1	1.84321688120408e-23	0.492534631957067	0.768	0.219	3.181023693582e-19
9	PROCR	5.23748078152683e-23	0.398117865661122	0.732	0.196	9.038844332759e-19
9	RPL37	7.38566362929275e-23	0.489093103865944	1	0.958	1.27461782914334e-18
9	RHOBTB3	8.10932684805223e-23	0.411167589594477	0.911	0.329	1.39950762743685e-18
9	CDC42EP1	2.26453098640923e-22	0.586016368509009	0.964	0.446	3.90812757634505e-18
9	CDK18	4.44177597332724e-22	0.31031691178332	0.643	0.156	7.66561697476816e-18
9	PLK2	4.630708417048e-22	0.810832399326239	0.911	0.4	7.99167658614145e-18
9	SBSPON	4.93774684508383e-22	0.513689497696267	0.911	0.391	8.52156350524567e-18
9	ATP6V0E1	6.02303663377491e-22	0.656226306703369	0.982	0.839	1.03945566225687e-17
9	UQCRQ	2.17601104342808e-21	0.589226159820155	0.982	0.884	3.75535985874817e-17
9	ANXA4	2.26095163785627e-21	0.831415619621539	1	0.93	3.90195033661235e-17
9	ENAH	2.74483893202214e-21	0.395600746461257	0.839	0.312	4.7370430288838e-17
9	PDLIM2	2.74810020907081e-21	0.455810774710425	0.893	0.334	4.7426713408144e-17
9	IL32	6.16512366914544e-21	0.467680242267281	0.982	0.406	1.06397704282112e-16
9	IFITM3	8.60931856884776e-21	0.880268623406551	1	0.929	1.48579619861175e-16
9	KRT19	8.99901729880199e-21	1.01556720860222	1	0.941	1.55305040542725e-16
9	CTSC	1.15631735315028e-20	0.717869852830736	1	0.706	1.99557248806676e-16
9	CKAP4	1.33432907802768e-20	0.4846497814288	0.982	0.432	2.30278512286017e-16
9	LIMS1	1.41878282825085e-20	0.694495196695544	0.946	0.564	2.44853540499532e-16
9	IL18	2.02108162353414e-20	0.255359759111556	0.625	0.146	3.48798266589522e-16
9	DHCR24	3.74392443607491e-20	0.749305804850687	0.964	0.7	6.46126479177809e-16
9	TMEM173	5.82891888473265e-20	0.289427367809158	0.714	0.203	1.00595482112716e-15
9	MARCKSL1	7.22101349433158e-20	0.589909791323665	0.982	0.696	1.24620250885174e-15
9	FABP5	1.61730896421816e-19	0.74252844236127	0.929	0.469	2.7911518104477e-15
9	ARL4D	2.06833087908017e-19	0.395417793230086	0.732	0.246	3.56952543111657e-15
9	ID2	2.54767750023743e-19	0.814681670706192	0.982	0.696	4.39678182990976e-15
9	FKBP10	2.88423224327e-19	0.296838233455889	0.821	0.26	4.97760800543537e-15
9	GNG12	2.9274138528421e-19	0.55618849059581	0.929	0.487	5.0521308272349e-15
9	BTF3	4.63182172777191e-19	0.42551380792453	1	0.91	7.99359793778877e-15
9	PGAM1	4.74786230522764e-19	0.693043912726234	1	0.839	8.19386076636187e-15
9	RNF128	6.8726267893629e-19	0.278484056883116	0.625	0.16	1.18607793130825e-14
9	PHLDB2	9.08004267576133e-19	0.304441808455176	0.821	0.274	1.56703376498289e-14
9	A1BG	9.50146962470455e-19	0.32560160500629	0.839	0.277	1.63976362783151e-14
9	CARHSP1	1.71660266149044e-18	0.559877603923367	0.982	0.782	2.9625128732002e-14
9	TRAPPC2L	2.05331223150308e-18	0.606035474258082	0.964	0.646	3.54360624912802e-14
9	AFDN	2.20404759729837e-18	0.4157011768307	0.821	0.285	3.80374534341752e-14
9	CLIC4	3.55507445285281e-18	0.46105340747231	0.911	0.44	6.13534749073337e-14
9	GTF3C6	3.65702308163352e-18	0.600877565739867	0.964	0.73	6.31129043428314e-14
9	COL4A3BP	8.12329726281134e-18	0.324101505234501	0.732	0.246	1.40191864161598e-13
9	NDUFA4	1.01100407641188e-17	0.579456033650168	0.964	0.872	1.74479083507163e-13
9	ISOC2	1.24511218229915e-17	0.448231439743041	0.982	0.581	2.14881460421187e-13
9	RAI14	1.30351074657932e-17	0.498715966492462	0.857	0.406	2.24959884644658e-13
9	CAVIN1	1.47543770984459e-17	0.503702204944412	0.964	0.569	2.54631039964979e-13
9	KRT18	1.54882103571902e-17	0.897924328983073	1	0.946	2.67295534344388e-13
9	PRSS23	1.58465610292913e-17	0.564684086352683	0.946	0.492	2.73479950243509e-13
9	CXCL8	1.71596902618791e-17	0.403915978195977	0.482	0.109	2.96141934539509e-13
