cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
5	AGR3	3.85128087907163e-189	1.17634318416372	0.693	0.085	6.64654054110182e-185
5	DEFB1	1.31118796098455e-134	1.7198824636393	0.933	0.418	2.26284818306713e-130
5	WFDC2	1.04240735882164e-128	1.19236838488584	1	0.938	1.79898661985439e-124
5	PPP1R1B	2.90452950354695e-116	0.511894731073959	0.572	0.095	5.01263701722132e-112
5	SCN2A	1.85907098522462e-108	0.546314968133225	0.709	0.174	3.20838470630065e-104
5	KCNQ2	7.07938662152901e-103	0.300531584987649	0.313	0.021	1.22176054314348e-98
5	KITLG	2.61552407091135e-93	0.800618197603867	0.859	0.416	4.5138714415788e-89
5	GSTM3	5.28094199235513e-90	0.798272163634471	0.971	0.713	9.11384969040648e-86
5	BCAM	8.55765047950628e-90	0.747968921705724	0.99	0.817	1.47687931975319e-85
5	AC019197.1	3.11034685169572e-89	0.445501440725041	0.655	0.179	5.36783659665647e-85
5	FAM20A	3.94878100448608e-89	0.325549375512068	0.374	0.045	6.81480625754207e-85
5	COL4A4	9.10347186428374e-89	0.605732722962798	0.773	0.281	1.57107717433809e-84
5	BBOX1	1.22147612937482e-85	0.613156119898821	0.575	0.144	2.10802350407507e-81
5	SPP1	9.0995650350846e-85	0.69888805338211	1	0.997	1.5704029337549e-80
5	CFTR	4.55208087973468e-83	0.538173416002213	0.633	0.181	7.8559811822461e-79
5	COL4A3	4.63960782946476e-83	0.410343357915957	0.613	0.158	8.00703519209029e-79
5	IFITM2	1.4087493952092e-78	0.691273483788588	0.994	0.842	2.43121970625204e-74
5	GPC3	1.8654667698941e-74	0.544032075310743	0.594	0.176	3.21942255148324e-70
5	TSPAN1	1.50473152749945e-73	0.68806629279341	0.997	0.775	2.59686567015856e-69
5	MNS1	1.83277544866917e-73	0.464671275900115	0.668	0.227	3.16300386931325e-69
5	IGFBP3	2.34072724911341e-73	0.769858621375819	0.812	0.351	4.03962708651993e-69
