cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
6	PBK	7.33200976940847e-295	0.599869906530745	0.665	0.018	1.26535824600451e-290
6	MKI67	5.04403969915124e-288	0.959655801323774	0.747	0.035	8.7050037127952e-284
6	GTSE1	2.79215803983071e-272	0.526553252047004	0.58	0.011	4.81870634513983e-268
6	DLGAP5	6.83862605667809e-265	0.50964624064655	0.576	0.012	1.1802100848615e-260
6	RRM2	8.22972218265046e-258	0.553714424334	0.657	0.027	1.42028545428182e-253
6	CEP55	2.88103264495999e-257	0.452577108098757	0.604	0.018	4.97208613867195e-253
6	TOP2A	1.45338632112158e-251	0.882699138126668	0.657	0.03	2.50825411299163e-247
6	CDC20	2.82590307704679e-250	1.06335324704702	0.731	0.046	4.87694353036735e-246
6	DEPDC1	1.19470477565804e-240	0.399450136540178	0.531	0.012	2.06182150183065e-236
6	ASPM	1.9242095894158e-229	0.583244592789316	0.584	0.023	3.32080090941379e-225
6	UBE2C	3.44915179167427e-229	0.975097008336146	0.649	0.037	5.95254616207146e-225
6	CENPF	1.08821044874374e-227	1.44863883434918	0.82	0.088	1.87803359244194e-223
6	CDKN3	7.78610778030811e-224	0.978584142153883	0.788	0.079	1.34372648072557e-219
6	NUSAP1	1.19757800960701e-223	0.832626826496126	0.743	0.063	2.06678012897978e-219
6	HMMR	1.80219257234449e-223	0.639798432935579	0.567	0.023	3.11022394135213e-219
6	SPC25	6.42421843480269e-223	0.418852249975193	0.527	0.016	1.10869161747825e-218
6	CDCA3	2.15824759606697e-220	0.581530239271046	0.612	0.031	3.72470370129237e-216
6	CCNA2	7.72281290046433e-217	0.398052078261626	0.49	0.012	1.33280305036213e-212
6	NUF2	1.55258826049473e-213	0.440805916030648	0.469	0.01	2.6794568199618e-209
6	BIRC5	7.29802594452127e-213	0.910817343885645	0.776	0.08	1.25949331750548e-208
6	CCNB2	9.87226657588012e-211	0.684369359576849	0.69	0.055	1.70375576566539e-206
6	ASF1B	1.69700167298602e-204	0.404236446105325	0.62	0.039	2.92868548723927e-200
6	ANLN	4.2099584872812e-198	0.362630835518417	0.498	0.018	7.2655463573499e-194
6	CENPM	8.30985212118757e-197	0.641586723357104	0.824	0.108	1.43411427907455e-192
6	PIMREG	8.37839546531521e-197	0.386567894032656	0.453	0.012	1.4459434894041e-192
