	0	1	2	3	4	5	6	7	8	9
AL627309.1	0.00186567164179104	0	0.00549450549450549	0	0.00305810397553517	0	0	0	0	0
AL669831.5	0.00373134328358209	0.00746268656716418	0.0137362637362637	0.0274390243902439	0.0122324159021407	0.00638977635782748	0	0	0.0140845070422535	0
LINC00115	0	0	0	0.00609756097560976	0.00611620795107034	0.00638977635782748	0	0	0	0
FAM41C	0.00373134328358209	0.00248756218905473	0	0.00304878048780488	0.00611620795107034	0	0	0	0	0
AL645608.3	0	0	0.00274725274725275	0.0121951219512195	0.00917431192660551	0.00319488817891374	0	0	0	0
AL645608.1	0.00373134328358209	0.00746268656716418	0.00824175824175824	0.0213414634146341	0.0275229357798165	0.012779552715655	0	0	0	0
SAMD11	0.00746268656716418	0.0124378109452736	0.00274725274725275	0.0579268292682927	0.0275229357798165	0.0255591054313099	0	0.0319148936170213	0	0.0178571428571429
NOC2L	0.194029850746269	0.161691542288557	0.178571428571429	0.274390243902439	0.192660550458716	0.223642172523962	0.253061224489796	0.180851063829787	0.0985915492957746	0.178571428571429
KLHL17	0.00932835820895522	0.0149253731343284	0.00274725274725275	0.0121951219512195	0.0214067278287462	0.00638977635782748	0.0122448979591837	0.0106382978723404	0.0140845070422535	0
PLEKHN1	0.0186567164179104	0.0124378109452736	0.0631868131868132	0.0579268292682927	0.0489296636085627	0.0383386581469649	0.0163265306122449	0.0531914893617021	0.0140845070422535	0.0178571428571429
PERM1	0.00186567164179104	0	0	0.00914634146341463	0	0.00319488817891374	0	0	0	0
HES4	0.00186567164179104	0	0.00549450549450549	0	0	0	0.00408163265306122	0	0	0
ISG15	0.251865671641791	0.196517412935323	0.318681318681319	0.189024390243902	0.0428134556574924	0.137380191693291	0.253061224489796	0.351063829787234	0.169014084507042	0.0892857142857143
AGRN	0.848880597014925	0.753731343283582	0.848901098901099	0.820121951219512	0.718654434250764	0.76038338658147	0.514285714285714	0.776595744680851	0.380281690140845	0.821428571428571
RNF223	0	0.00248756218905473	0.00274725274725275	0	0	0	0	0	0	0
C1orf159	0.00559701492537313	0.0124378109452736	0.0192307692307692	0.0274390243902439	0.0519877675840979	0.0223642172523962	0.00816326530612245	0.0106382978723404	0.0140845070422535	0
AL390719.2	0.0167910447761194	0.0248756218905473	0.0274725274725275	0.0579268292682927	0.0856269113149847	0.0575079872204473	0.0122448979591837	0.0319148936170213	0	0
TTLL10	0	0	0.00274725274725275	0	0.00305810397553517	0	0	0	0	0
TNFRSF18	0	0.00248756218905473	0.00549450549450549	0.0152439024390244	0.0122324159021407	0.00319488817891374	0	0.0106382978723404	0	0
SDF4	0.0802238805970149	0.0323383084577114	0.101648351648352	0.143292682926829	0.0948012232415902	0.0958466453674121	0.0285714285714286	0.0531914893617021	0.0563380281690141	0
B3GALT6	0.0298507462686567	0.0149253731343284	0.0137362637362637	0.0640243902439024	0.036697247706422	0.0191693290734824	0.0122448979591837	0.0212765957446809	0	0.0178571428571429
C1QTNF12	0.00186567164179104	0	0	0.00304878048780488	0	0.00319488817891374	0	0	0	0
UBE2J2	0.149253731343284	0.23134328358209	0.173076923076923	0.164634146341463	0.073394495412844	0.178913738019169	0.183673469387755	0.223404255319149	0.028169014084507	0.214285714285714
SCNN1D	0	0.00497512437810945	0	0	0.00305810397553517	0.00638977635782748	0	0.0106382978723404	0	0
ACAP3	0.00932835820895522	0.0124378109452736	0.021978021978022	0.0396341463414634	0.0519877675840979	0.00638977635782748	0.00816326530612245	0.0212765957446809	0.0140845070422535	0
PUSL1	0.0522388059701493	0.0621890547263682	0.043956043956044	0.0853658536585366	0.0122324159021407	0.0638977635782748	0.122448979591837	0.0212765957446809	0.0422535211267606	0
INTS11	0.167910447761194	0.186567164179104	0.184065934065934	0.210365853658537	0.18348623853211	0.169329073482428	0.244897959183673	0.212765957446809	0.0985915492957746	0.107142857142857
CPTP	0.041044776119403	0.0895522388059701	0.0686813186813187	0.0640243902439024	0.018348623853211	0.0670926517571885	0.0775510204081633	0.0106382978723404	0.0563380281690141	0
DVL1	0.0466417910447761	0.0522388059701493	0.0686813186813187	0.0609756097560976	0.0764525993883792	0.0575079872204473	0.0408163265306122	0.0638297872340425	0.028169014084507	0
MXRA8	0.00373134328358209	0	0.00274725274725275	0	0	0	0.00816326530612245	0.0212765957446809	0.028169014084507	0.0535714285714286
AURKAIP1	0.921641791044776	0.885572139303483	0.917582417582418	0.725609756097561	0.201834862385321	0.853035143769968	0.959183673469388	0.787234042553192	0.464788732394366	0.946428571428571
CCNL2	0.173507462686567	0.146766169154229	0.184065934065934	0.259146341463415	0.287461773700306	0.242811501597444	0.106122448979592	0.170212765957447	0.0845070422535211	0.125
MRPL20	0.76865671641791	0.736318407960199	0.769230769230769	0.564024390243902	0.0978593272171254	0.76038338658147	0.885714285714286	0.627659574468085	0.211267605633803	0.857142857142857
AL391244.3	0.00186567164179104	0.00248756218905473	0.00549450549450549	0.00609756097560976	0.00611620795107034	0.00319488817891374	0	0	0	0
ANKRD65	0.00559701492537313	0.00497512437810945	0	0.0121951219512195	0.00611620795107034	0.00958466453674121	0	0	0	0
VWA1	0.0746268656716418	0.101990049751244	0.112637362637363	0.179878048780488	0.107033639143731	0.233226837060703	0.0285714285714286	0	0.028169014084507	0.0357142857142857
ATAD3C	0.0130597014925373	0.00995024875621891	0.00824175824175824	0.0609756097560976	0.0275229357798165	0.0511182108626198	0	0	0	0
ATAD3B	0.0111940298507463	0.0298507462686567	0.0192307692307692	0.0396341463414634	0.036697247706422	0.0351437699680511	0.0653061224489796	0.0425531914893617	0.0422535211267606	0
