cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
0	CXCL14	4.08168058698937e-131	0.698901298709571	0.769	0.231	7.04416435702626e-127
0	SERPINE2	1.27063390838311e-118	0.829500328208863	0.91	0.465	2.19285999908757e-114
0	VIM	2.89397716138072e-113	0.653620634269135	1	0.952	4.99442578511085e-109
0	EMP3	5.85373670199114e-84	0.539385079287383	0.959	0.654	1.01023788002963e-79
0	GYPC	1.04543521452021e-80	0.437560266086505	0.873	0.45	1.80421209321897e-76
0	IFI27L2	6.49737516008861e-71	0.425427158857748	0.946	0.664	1.12131700512809e-66
0	XKR4	2.43592555277989e-67	0.265487149119623	0.535	0.181	4.20392031898753e-63
0	CLDN16	2.00087817060601e-66	0.337856611096238	0.519	0.179	3.45311554683185e-62
0	FXYD2	8.71561019228641e-66	0.447181712020371	0.996	0.924	1.50414000698479e-61
0	SFRP1	2.19556924254355e-65	0.449734651527693	0.72	0.341	3.78911339878165e-61
0	IGFBP6	3.72219779736178e-64	0.371286994136623	0.757	0.388	6.42376895868695e-60
0	MSMP	6.57644393503746e-64	1.21806053684457	0.373	0.095	1.13496269430877e-59
0	GMDS	3.0302827217046e-61	0.344659476259162	0.815	0.43	5.2296619211178e-57
0	MT2A	4.10211675136511e-60	0.634605091479003	1	0.961	7.0794330895059e-56
0	NNMT	2.15272456641533e-58	0.535631856424146	0.994	0.88	3.71517205671957e-54
0	RPL27A	5.22947730140032e-54	0.265789751683478	1	0.959	9.02503192675668e-50
0	TNFSF10	7.36373645582106e-54	0.498210262995441	0.965	0.758	1.2708336375456e-49
0	S100A13	7.30068554796704e-53	0.337228935255259	0.998	0.875	1.25995231186815e-48
0	NT5E	3.66875734024234e-52	0.359933745728949	0.884	0.605	6.33154141779023e-48
0	RPL10	3.81778776959841e-52	0.271596747857184	1	0.977	6.58873813277293e-48
0	MT1E	2.37713624924248e-50	0.523906269938987	0.994	0.852	4.10246173894267e-46
0	TFAP2B	8.6832203212907e-50	0.261740775094699	0.743	0.379	1.49855016304835e-45
0	S100A6	1.59379619497631e-49	0.320341586069429	1	0.992	2.75057347329011e-45
0	UCHL1	1.69447787111247e-48	0.353340250607091	0.972	0.749	2.92432990996591e-44
0	RHOB	1.75527942961513e-48	0.311280450300518	0.666	0.351	3.02926123962979e-44
0	FHL2	1.03783116420713e-47	0.47410226028977	0.953	0.743	1.79108902318866e-43
0	TPM1	1.1100057181726e-45	0.3392893125004	1	0.929	1.91564786842227e-41
0	SLC6A6	1.46504680559025e-45	0.271582345159514	0.774	0.445	2.52837777708765e-41
0	GLRX	1.63594842996749e-45	0.307371776628954	0.886	0.621	2.82331980043789e-41
0	FILIP1L	7.27642206251493e-45	0.346579115806774	0.61	0.297	1.25576491954883e-40
0	PHLDA1	1.50024471049538e-44	0.385562352222267	0.963	0.73	2.58912232137292e-40
0	PHPT1	3.87291449204111e-44	0.293769440368426	0.998	0.861	6.68387583036455e-40
0	CAVIN3	7.89741475763982e-43	0.297099750126439	0.817	0.526	1.36293583887348e-38
0	SLC25A6	2.39400599842841e-41	0.287418143538008	0.998	0.907	4.13157555208775e-37
0	CTSC	2.56269558655063e-41	0.299467422504952	0.903	0.665	4.42270004326908e-37
0	CAV1	1.68082764724569e-40	0.281017813654568	0.724	0.412	2.90077235361661e-36
0	LGALS1	2.22697252562687e-39	0.387440772382384	0.991	0.855	3.84330918472685e-35
0	MYLK	3.10928328640587e-39	0.254736157625193	0.888	0.637	5.36600109567924e-35
0	ATP5MC2	2.09258337314905e-37	0.27259098021133	0.994	0.867	3.61138038538063e-33
0	TGFBI	8.56294175114519e-37	0.282019728739275	0.729	0.449	1.47779248741264e-32
0	FTL	1.29413777693001e-36	0.268534867402706	1	0.939	2.23342297542581e-32
0	POLR2L	1.69350050335005e-36	0.294986024388231	0.983	0.836	2.92264316868152e-32
0	PLAU	1.74287665447144e-36	0.311748246676024	0.916	0.655	3.00785653028681e-32
0	TRIM55	1.60482558128436e-35	0.254600189481545	0.61	0.336	2.76960798818055e-31
0	TUBA1A	2.24632815069792e-35	0.435231731298896	0.858	0.638	3.87671312247447e-31
0	ADIRF	9.93745908192446e-35	0.288376433165583	0.674	0.37	1.71500668835852e-30
0	TIMP1	1.0562331050751e-33	0.304018492880301	0.994	0.905	1.82284709273861e-29
0	BEX3	2.41376870396691e-33	0.258477395459455	0.976	0.823	4.16568202930609e-29
0	TM4SF1	6.68971591699349e-31	0.299610420744242	0.909	0.663	1.15451117295474e-26
0	PLA2G16	1.1685271108813e-30	0.252055258127675	0.916	0.66	2.01664408795896e-26
0	CCL2	3.81646915723625e-30	0.37712731552064	0.679	0.406	6.58646247155831e-26
0	HCFC1R1	8.26768457156041e-30	0.287807930098277	0.974	0.791	1.42683700335989e-25
0	BST2	2.10000604077304e-26	0.270341590836187	0.901	0.675	3.62419042516611e-22
0	GDF15	8.66296938322848e-25	0.302193992630033	0.879	0.637	1.49505525615757e-20
0	GCHFR	1.75061772182571e-24	0.279075497381607	0.92	0.719	3.0212160643268e-20
