cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
7	NUPR1	7.75703942261202e-194	0.846501866305031	0.681	0.025	1.33870986355438e-189
7	IFI27	1.97766883396935e-142	1.81147632190934	0.809	0.067	3.41306087366431e-138
7	THBS2	1.21983559514905e-140	0.53130789650011	0.553	0.024	2.10519227010823e-136
7	CDH2	3.9502182348342e-139	0.520806273027147	0.691	0.043	6.81728662967685e-135
7	AQP1	1.52235956444046e-117	1.04514490656338	0.564	0.034	2.62728813631134e-113
7	TNFAIP6	2.2027509357223e-86	0.726835039328179	0.415	0.025	3.80150756486955e-82
7	CLGN	2.13420483980673e-76	0.321626669702126	0.383	0.024	3.68321071253846e-72
7	SPARC	7.22975036960483e-74	0.555601123077051	0.734	0.106	1.2477103187864e-69
7	FN1	1.09201758045959e-71	2.28342499804744	0.936	0.254	1.88460394035716e-67
7	IL18	2.57054716545706e-68	0.675601213027522	0.755	0.134	4.4362502981458e-64
7	MAP1B	3.23370192241499e-68	0.806122001029158	0.83	0.164	5.58072277770378e-64
7	VAMP5	6.49662439761348e-60	0.358587579465995	0.553	0.073	1.12118743854013e-55
7	FEZ1	6.02022573880357e-59	0.288217705582547	0.457	0.049	1.03897055800272e-54
7	CD70	1.44926427174736e-58	0.629021978296278	0.649	0.11	2.50114028018159e-54
7	AC003092.1	2.50121104209013e-56	0.635116171321874	0.585	0.09	4.31659001643914e-52
7	VCAM1	1.1414885738568e-54	0.789847391570234	0.66	0.124	1.96998098076206e-50
7	CRYAB	1.27717993235879e-49	1.41268443185795	0.947	0.423	2.2041571272648e-45
7	CA9	1.10726165108346e-48	0.767638486948296	0.5	0.072	1.91091215743984e-44
7	IL32	6.63979057240833e-48	1.202559061219	0.947	0.399	1.14589505698623e-43
7	LTBP4	1.48721763112167e-47	0.523361018390108	0.691	0.157	2.56664018778977e-43
7	SPON2	3.78901581310371e-44	0.779093270413945	0.681	0.156	6.53908349025439e-40
7	MGST1	2.15155191633183e-43	1.23996740408111	0.968	0.62	3.71314829720547e-39
7	GNG11	1.28259079089128e-42	1.14150720440155	1	0.716	2.21349518692017e-38
7	S100A1	2.5855170282373e-42	1.24578819125828	0.957	0.516	4.46208528733194e-38
7	PLIN2	7.01422581282839e-41	0.916014038018754	0.777	0.255	1.21051509077792e-36
7	ARSE	2.98631798822323e-39	0.360019697535636	0.543	0.109	5.15378758407565e-35
7	GPC6	1.1041547572434e-38	0.267455156494282	0.404	0.06	1.90555028005066e-34
7	AC245595.1	1.66689985197152e-37	0.625055919162193	0.777	0.282	2.87673576453245e-33
7	IGFN1	2.23849991937489e-36	0.255330336065914	0.128	0.005	3.86320316085719e-32
7	RASSF4	2.6315889494415e-36	0.384220698829042	0.511	0.104	4.54159620894614e-32
7	APBB1IP	8.06323625174784e-34	0.300429040786805	0.457	0.088	1.39155331232664e-29
7	TFPI2	1.42206191777217e-33	1.75389556188721	0.84	0.396	2.45419445769121e-29
7	CCND2	4.26094602204006e-33	0.432480470212168	0.564	0.128	7.35354064483673e-29
7	SLC9A3R1	1.04267426621351e-32	0.502416904485851	0.734	0.253	1.79944724863128e-28
7	SELENOM	6.51645962386532e-32	0.663452272321833	0.83	0.337	1.12461060188668e-27
7	CDH6	4.33628977274284e-30	0.704965534502496	0.904	0.414	7.4835688897996e-26
7	GDA	4.79006351920603e-29	0.645758707224858	0.649	0.212	8.26669162144577e-25
7	CALD1	5.22608219129398e-28	0.64789917328237	0.936	0.615	9.01917264573515e-24
7	AKR1B1	6.45873834036414e-28	0.970085710305806	1	0.784	1.11464906278004e-23
7	TMEM176A	7.64271235810738e-27	0.280375763420215	0.213	0.023	1.31897929876217e-22
7	CTHRC1	1.99914670437765e-26	0.549475136153939	0.628	0.209	3.45012738241495e-22
7	BHLHE41	3.60487028761452e-26	0.329646642168905	0.553	0.155	6.22128514236514e-22
7	MICAL2	5.61665390172628e-26	0.343253598072383	0.543	0.155	9.69322130359922e-22
7	KCNJ15	8.4682146909073e-26	0.701580735874888	0.777	0.365	1.46144449135678e-21
7	B2M	2.79791400361729e-25	0.650664091074397	1	0.929	4.82863998744272e-21
7	IL6	3.89182085474014e-25	0.651023370813431	0.457	0.117	6.71650443111054e-21
7	LMCD1	6.3878740970344e-25	0.282152884257635	0.468	0.119	1.1024193116662e-20
7	ARHGAP22	7.54595861963081e-25	0.360757576852331	0.479	0.128	1.30228153857588e-20
7	CA12	1.10221000232777e-24	0.757585831574088	0.787	0.363	1.90219402201727e-20
7	ADIRF	3.39211633468456e-24	1.12248764532285	0.851	0.415	5.85411437039861e-20
7	AKR1C3	3.41281855597751e-24	0.661939432121282	0.777	0.372	5.88984226390598e-20
7	CHI3L2	4.46731232519176e-24	0.596099223361353	0.298	0.05	7.70968761081594e-20
