	0	1	2	3	4	5	6	7	8	9
AL627309.1	0.000466417910447761	0	0.00274725274725275	0	0.000764525993883792	0	0	0	0	0
AL669831.5	0.000287026406429392	0.000861079219288175	0.00264158918005072	0.00949812382739212	0.00188191013879087	0.000491521258294422	0	0	0.000541711809317443	0
LINC00115	0	0	0	0.00203252032520325	0.00203873598369011	0.00212992545260916	0	0	0	0
FAM41C	0.00124378109452736	0.000414593698175788	0	0.000508130081300814	0.00203873598369011	0	0	0	0	0
AL645608.3	0	0	0.000305250305250305	0.005420054200542	0.00305810397553517	0.00035498757543486	0	0	0	0
AL645608.1	0.000266524520255864	0.000799573560767591	0.00088304552590267	0.00533536585365854	0.00884665792922674	0.00182565038795071	0	0	0	0
SAMD11	0.000597014925373135	0.00124378109452736	5.4945054945055e-05	0.0220121951219512	0.00495412844036697	0.00408945686900958	0	0.00191489361702128	0	0.000357142857142857
NOC2L	0.0364902431783218	0.0190053349887093	0.0209894084215965	0.0446566400564548	0.0219486703054233	0.0283091357625268	0.0283721445178433	0.00555961679042746	0.00124799429488322	0.00322913975716869
KLHL17	0.00155472636815921	0.00298507462686567	9.15750915750915e-05	0.0016260162601626	0.00499490316004078	0.000425985090521832	0.00122448979591837	0.000354609929078014	0.000469483568075118	0
PLEKHN1	0.001943407960199	0.000647802653399669	0.0151385073260073	0.0114646849593496	0.00815494393476045	0.00479233226837061	0.000680272108843537	0.00277039007092199	0.000146713615023474	0.000186011904761905
PERM1	0.000373134328358209	0	0	0.00548780487804878	0	0.000638977635782748	0	0	0	0
HES4	0.000466417910447761	0	0.00274725274725275	0	0	0	0.00102040816326531	0	0	0
ISG15	0.0606093862239604	0.0276735750835839	0.0658948894243012	0.0208903960697361	0.00106842848343118	0.0105300325183806	0.0279675506566263	0.0206508135168961	0.00361527453491	0.000795772854596385
AGRN	0.185603398194037	0.109745601641002	0.126050187198674	0.106012880767923	0.0811551139110666	0.0869635973120566	0.0311388755406055	0.0272424264111976	0.00493397675819453	0.0181574792338848
RNF223	0	0.00124378109452736	0.00137362637362637	0	0	0	0	0	0	0
C1orf159	0.000322904707233066	0.00119594336012247	0.00258875739644971	0.00474906191369606	0.0169960009409551	0.00301056770705333	0.000313971742543171	0.000204582651391162	0.000270855904658722	0
AL390719.2	0.00151119402985075	0.00248756218905473	0.00274725274725275	0.0110060975609756	0.0239755351681957	0.0103514376996805	0.00036734693877551	0.000957446808510639	0	0
TTLL10	0	0	0.00137362637362637	0	0.00152905198776758	0	0	0	0	0
TNFRSF18	0	0.000177683013503909	0.000784929356357928	0.00544425087108014	0.00349497597204019	0.000228206298493838	0	0.000759878419452887	0	0
SDF4	0.0158968979984868	0.00193731801820391	0.0173317465944194	0.0310357423850736	0.0135430318916557	0.0132506882996422	0.000921658986175115	0.00122561035395627	0.00103848899850717	0
B3GALT6	0.0066334991708126	0.00124378109452736	0.000953907203907204	0.0186737804878049	0.00611620795107034	0.00159744408945687	0.000510204081632653	0.000591016548463357	0	0.000248015873015873
C1QTNF12	0.000621890547263682	0	0	0.00101626016260163	0	0.00106496272630458	0	0	0	0
UBE2J2	0.0265339966832504	0.0478109452736319	0.0242307692307692	0.0197560975609756	0.00391437308868502	0.0222648207312744	0.0183673469387755	0.0104255319148936	0.000125195618153365	0.00571428571428571
SCNN1D	0	0.00165837479270315	0	0	0.000509683995922528	0.00212992545260916	0	0.00177304964539007	0	0
ACAP3	0.000848032564450475	0.00113071008593397	0.0031968031968032	0.00936807095343681	0.0160689463441757	0.000232355503920999	0.000296846011131725	0.000773694390715667	0.000256081946222791	0
PUSL1	0.00937619594336011	0.00996619466768721	0.00450831220061989	0.015322076297686	0.000313651689798479	0.00819202097157369	0.0235478806907378	0.000272776868521549	0.000812567713976165	0
INTS11	0.0298065883599753	0.027598692925903	0.0243242950343542	0.0286296723913985	0.0217143477552793	0.0177010668531927	0.028982007003985	0.00839313441604768	0.00136122454648999	0.00126796280642435
CPTP	0.005825710158883	0.0207992296581608	0.011077632045374	0.00867427222659324	0.000710269310446878	0.00908997217355457	0.00950625411454904	6.86341798215511e-05	0.00145388459791004	0
DVL1	0.00767134721131186	0.00721720345640221	0.0112962695199537	0.00802310654685495	0.0125744406888782	0.00681015638136876	0.00268528464017186	0.00251959686450168	0.000370644922164566	0
MXRA8	0.000621890547263682	0	0.000228937728937729	0	0	0	0.00136054421768707	0.00354609929078014	0.00469483568075118	0.0133928571428572
AURKAIP1	0.211763276640056	0.146634270507925	0.142545361615129	0.0803233125354509	0.00619586089182846	0.10593506204027	0.10484100616991	0.027095497278575	0.00713396659023911	0.0233305647840532
CCNL2	0.0305032023248596	0.0163690056334584	0.0233126986435115	0.041639771312647	0.0510801639467462	0.0348840720631489	0.00521584815400641	0.00514821220287174	0.000958491972629729	0.00165406427221172
MRPL20	0.177714122987755	0.122306536900235	0.120866787533454	0.0585547206482166	0.00175729431590798	0.101555132439052	0.107856341189675	0.0207810970222318	0.00177834684876938	0.0230880230880231
AL391244.3	0.000207296849087894	0.000276395798783858	0.00122100122100122	0.0013550135501355	0.00135915732246008	0.00035498757543486	0	0	0	0
ANKRD65	0.00119936034115139	0.000710732054015636	0	0.00348432055749129	0.000873743993010048	0.00205385668644454	0	0	0	0
VWA1	0.00995024875621891	0.01393864013267	0.0153937728937729	0.0353760162601626	0.0124872579001019	0.056751863684771	0.000666666666666667	0	0.000187793427230047	0.000238095238095238
ATAD3C	0.00154945610928409	0.000674593136014842	0.000419072452970759	0.020669698222406	0.00419841393251438	0.0138625656576596	0	0	0	0
ATAD3B	0.00079957356076759	0.00426439232409382	0.0016025641025641	0.00613385598141696	0.00524246395806029	0.00460216035295907	0.0124392614188533	0.00202634245187437	0.00150905432595573	0
ATAD3A	0.00404228855721393	0.00385891057532849	0.000563539025077487	0.00472951844903064	0.00141143260409316	0.00147456377488326	0.0151229722658294	0.00340971085651937	0.00288912964969303	0.000228937728937729
TMEM240	0.000621890547263682	0	0.000915750915750916	0	0	0.00106496272630458	0	0	0	0
SSU72	0.0695828891257995	0.0539712153518124	0.0578525641025641	0.0431220963995354	0.00420853356633173	0.0566103757797048	0.0303255587949466	0.00992907801418439	0.000603621730382294	0.0061437074829932
AL645728.1	0.000621890547263682	0.000207296849087894	0	0.00101626016260163	0.000254841997961264	0.00665601703940362	0	0.000886524822695036	0	0
FNDC10	0.000133262260127932	0.000177683013503909	0	0.00348432055749129	0.000218435998252512	0.00365130077590141	0.000291545189504373	0	0.00402414486921529	0
AL691432.2	8.88415067519545e-05	0.000473821369343758	0.000130821559392988	0.00522648083623694	0.0036405999708752	0.00380343830823064	0	0	0	0.000850340136054421
MIB2	0.00242737923286792	0.00452040870914246	0.00239276852180078	0.018882769472856	0.0106540396567032	0.0077295681747913	0.000175554092604784	0.000114390299702585	0	0
MMP23B	0.000143513203214696	0.0068886337543054	0.000211327134404058	0.000938086303939962	0	0	0.000313971742543171	0	0.00433369447453955	0
CDK11B	0.0134751049440299	0.00817203047263682	0.00670716002747253	0.02001953125	0.00578172782874617	0.0220147763578275	0.0184311224489796	0.0059840425531915	0.000880281690140846	0.00111607142857143
FO704657.1	0	0	0	0	0	0.00638977635782748	0	0	0	0
SLC35E2B	0.00225551347738917	0.00237617880745526	0.000656060357552895	0.02006734619585	0.0065726413802547	0.00305183348433551	6.09198903441975e-05	0.00142902508732931	0.000210216523018709	0
CDK11A	0.00925432361999525	0.00333649214246229	0.00706436420722135	0.00544425087108014	0.0107033639143731	0.0122724276078909	0.00158730158730159	0.00211077338736913	0	0
SLC35E2A	0.00373134328358209	0.000310945273631841	0.00461691086691086	0.00609756097560976	0.00955657492354739	0.00749911253106141	0.000510204081632653	0.00132978723404255	0	0
NADK	0.0103189803196407	0.00372033637124114	0.00547019352329087	0.00528815022663501	0.00876836892100349	0.00636150301111143	0.00437059779664078	0	0.000124641655241182	0.000158027812895069
GNB1	0.0893563168076364	0.0969819775295707	0.0998471726948548	0.0422300805316473	0.00417776929108116	0.0234070142455137	0.0425733207190161	0.0194850943054409	0.00133249830106467	0.0123158534937154
AL109917.1	0	0	0	0	0	0	0	0.0106382978723404	0	0
TMEM52	0.000829187396351576	0.00248756218905473	0.000305250305250305	0	0	0.00319488817891374	0	0	0	0
PRKCZ	0.0020421540943929	0.00336157052574963	0.00133650133650134	0.0119067237969677	0.00809984296222828	0.00522407391416976	0.000496414782129068	0.00129384703852789	0	0.000241312741312741
AL590822.2	0	0	0	0	0.00152905198776758	0	0	0.00531914893617021	0	0
PRKCZ-AS1	0	0	0	0.00304878048780488	0	0	0	0	0	0
FAAP20	0.166055921111289	0.104354274030089	0.105879186524348	0.0810840836902993	0.00322251816776824	0.0841664090143942	0.0763879745446566	0.0236470169551844	0.00371043465091625	0.0235641747738522
SKI	0.00516647531572905	0.00614449121911808	0.00528317836010144	0.0189962476547842	0.00376382027758175	0.00884738264929959	0.000139542996685854	0.00145480996544826	0.000120380402070543	0.00137362637362637
MORN1	0.000746268656716419	0.00223880597014926	6.86813186813187e-05	0.00274390243902439	0.00191131498470948	0.0156549520766773	0	0.000265957446808511	0.00140845070422535	0.000446428571428571
RER1	0.128707561618295	0.113872955173146	0.126701055477346	0.0437205614885977	0.00506955286192924	0.0719694887160785	0.110393985510074	0.0149776927979605	0.0043447427714791	0.0173108440316853
PEX10	0.0135127931769723	0.0145107794361526	0.00817634746206175	0.0167828106852497	0.00209698558322412	0.0155788833105127	0.00561710398445092	0.00410334346504559	0.00167672702883971	0.000340136054421769
PLCH2	0.00373134328358209	0	0	0	0	0	0	0	0	0
PANK4	0.000430539609644088	0.00312539864778671	0.00176105945336715	0.00633208255159475	0.00384223320003137	0.00294912754976653	0.000104657247514391	0.000272776868521549	0	0
AL139246.5	0.000191350937619594	0.00312539864778671	0.00570583262890955	0.000312695434646654	0.00196032306124049	0.00524289342180716	0.000941915227629514	0.0010911074740862	0.000361141206211629	0
TNFRSF14-AS1	0.000373134328358209	0.000124378109452736	0.00123626373626374	0.00548780487804879	0	0.00782747603833866	0	0.000531914893617022	0	0
TNFRSF14	0.00503731343283582	0.00350331674958541	0.0100961538461539	0.0185213414634146	0.00825688073394495	0.00449946751863685	0.000136054421768707	0.00319148936170213	0.000469483568075118	0
FAM213B	0.0123885147433564	0.00734134207013713	0.00428839453229697	0.0282755800118977	0.00268516446632356	0.0163835424296735	0.00159283225485316	6.48676699532953e-05	0.00137409824802473	0
MMEL1	0	0.000765403750478378	0.00190194420963652	0.00375234521575985	0	0.00221184566232489	0	0.000818330605564648	0	0
TTC34	0.000143513203214696	0.00172215843857635	0.000845308537616231	0.000234521575984991	0.00211714890613973	0.000245760629147211	0.000313971742543171	0.000818330605564648	0	0
ARHGEF16	0.00274139506548888	0.0073357701289471	0.00549450549450549	0.0210303633648582	0.00702115708668788	0.00117363239225403	0.0026655560183257	0	0	0
AL512413.1	0	0	0	0.00152439024390244	0	0	0	0	0.00704225352112676	0
MEGF6	0.00139925373134329	0.000829187396351576	0.000228937728937729	0	0.00101936799184506	0.0023961661341853	0.000340136054421769	0	0	0
TPRG1L	0.00583886124930902	0.00294822185369449	0.00508750508750509	0.00683152664859982	0.000906104881640051	0.00053248136315229	0.000302343159486016	0.000197005516154452	0.00104329681794471	0
WRAP73	0.00306115055789016	0.00473361348596822	0.00600128027312493	0.00580156286999764	0.00961966687449898	0.00794069294953317	0.00320982762036854	0.000929560008262755	0.000136742786817995	0
SMIM1	0.028660683294491	0.0101237996066181	0.0184823482165675	0.0569747184182805	0.00171700854440347	0.0224597454703703	0.00033900603430741	0.00427652505831625	4.67923822001778e-05	0.000237304224015188
LRRC47	0.00168173218414968	0.00283792306075258	0.00313418975390806	0.00966162830642391	0.00348882284532885	0.00544480943166988	0.0036792181661397	0.000599340725202278	0	0
CEP104	0.00333155650319829	0.00570559898918108	0.00218035932321647	0.0176393728222996	0.0128391825639532	0.00915360819514174	0.00158730158730159	0.000759878419452888	0.00100603621730382	0.000566893424036282
DFFB	0.000746268656716418	0.00223880597014925	0.0010989010989011	0.00274390243902439	0	0	0	0	0	0
C1orf174	0.00477149649980188	0.00316999075419364	0.00410872313527181	0.0118983380099288	0.00327460691185624	0.00636150301111143	0.008127144663175	0.00150630766334024	0.000124641655241182	0.00252844500632111
LINC01134	0	0	0	0	0	0.00159744408945687	0.00204081632653062	0	0	0
AJAP1	0.00203527815468114	0.000678426051560381	0.00133200133200133	0.0033259423503326	0.000834028356964138	9.68147933004163e-05	0.00197897340754484	0	0	0.0194805194805195
NPHP4	0.000839552238805971	0.000497512437810946	0.000137362637362637	0.0038109756097561	0.0055045871559633	0.000638977635782748	0.000204081632653061	0	0	0
KCNAB2	0.000932835820895522	0	0	0.00152439024390244	0	0	0	0	0	0
CHD5	0	0	0	0	0	0	0	0	0	0.0178571428571428
RPL22	0.208317139525845	0.156237854644384	0.141469102215313	0.125927786677789	0.039802893135133	0.120098243121926	0.0944438716022748	0.0365332296929654	0.0177849060941631	0.0217644772638943
AL031847.1	0.000621890547263682	0	0	0.00101626016260163	0.00101936799184506	0	0	0	0	0
RNF207	0.0120486950721254	0.00401623169070847	0.00221008042237093	0.0425807330699005	0.0174944048656314	0.0150106198797009	2.2802417056208e-05	0.000950909307024842	0	0
ICMT	0.00417968298044661	0.00493655752246519	0.0076880483857228	0.0076574021554169	0.00237062323684897	0.00715754018376799	0.0153140325897801	0.00296882731321128	0.000982640026203735	0.000138427464008859
LINC00337	0	0	0	0.00152439024390244	0	0	0.00204081632653062	0	0	0
GPR153	0.000310945273631841	0.00165837479270315	0.00183150183150183	0.00203252032520325	0.0031855249745158	0.00119808306709265	0.000170068027210884	0.000443262411347518	0	0
ACOT7	0.0182511356262167	0.0232653159324152	0.00339756861495992	0.00178213738659126	0.000723899008701562	0.00186754333163556	0.0618357487922705	0.00251824442388734	0.00333401374430156	0.000776397515527951
AL031848.2	0	0.000621890547263681	0	0	0.00305810397553517	0	0.00102040816326531	0	0	0
HES2	0.000233208955223881	0.00124378109452736	0.000343406593406593	0	0.00152905198776758	0	0	0	0.00176056338028169	0.00223214285714285
ESPN	0	0	0	0	0.00152905198776758	0.0143769968051118	0	0	0	0
TNFRSF25	0.00543618116314977	0.000686224052153028	0.00232095490716181	0.00425777964676199	0.0190340609511758	0.00137710697366971	0	0	0	0.000307881773399014
PLEKHG5	0.00203150912106136	0.00199004975124378	0.0021978021978022	0.00677506775067751	0.00679578661230038	0.000638977635782747	9.07029478458052e-05	0.000945626477541372	0	0
NOL9	0.00298507462686567	0.00398009950248757	0.00195360195360195	0.0122289972899729	0.0122663948352022	0.00695775647852325	0.000408163265306123	0.00106382978723404	0	0
ZBTB48	0.00440420846586739	0.00330315634940054	0.00162132949018195	0.00079968012794882	0.00982603900335889	0.00335201382705704	0.00240883238541318	0.000174398325776073	0.00023089355806973	0
