cluster	gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj
4	MT-CO1	5.16830653957859e-135	1.55187523409847	0.972	0.994	8.91946342600473e-131
4	MT-ND3	2.03834337497196e-133	1.66785650336193	0.963	0.988	3.5177729965266e-129
4	MT-ND2	4.01073180679866e-131	1.62984402027238	0.963	0.991	6.92172095217312e-127
4	MT-CO3	1.83235248903185e-129	1.59820740640626	0.991	0.995	3.16227392557116e-125
4	MT-CO2	1.73164916258975e-128	1.52232391097736	0.979	0.993	2.98848012479739e-124
4	MT-ND4	6.06545069014363e-126	1.40350364564419	0.969	0.991	1.04677548010499e-121
4	MT-ATP6	6.41561440241275e-125	1.43711779370518	0.963	0.99	1.10720673356839e-120
4	MT-ND1	6.55186565782721e-121	1.46287274044822	0.957	0.989	1.13072097522782e-116
4	MT-CYB	7.8139510044443e-121	1.49903537259596	0.979	0.99	1.348531664347e-116
4	MALAT1	6.97247187163888e-106	1.4972758479183	0.988	0.993	1.20330919560744e-101
4	MT-ND5	4.64492934416234e-103	1.25875336841957	0.92	0.976	8.01621906215537e-99
4	NEAT1	1.77881021643577e-61	1.27561070281227	0.917	0.96	3.06987067152486e-57
4	XIST	7.97707657324719e-58	1.16076680285848	0.798	0.86	1.376683875011e-53
4	WSB1	1.53738908145195e-36	1.09236409144063	0.752	0.887	2.65322607676977e-32
4	AGRN	9.83827936867718e-29	0.864859511727875	0.719	0.892	1.69789025344631e-24
4	KCNQ1OT1	2.32537482882291e-24	1.21031348385297	0.648	0.646	4.01313187958258e-20
4	MT-ND6	1.61633398745146e-22	1.17647350004714	0.633	0.719	2.78946919554372e-18
4	SYNE2	5.8696671855756e-19	0.711516957984984	0.713	0.888	1.01298716288664e-14
4	N4BP2L2	7.7847219243703e-16	0.863185218027885	0.633	0.826	1.34348730970783e-11
4	PNISR	1.3432963279295e-15	0.71844687837455	0.679	0.897	2.31826080274073e-11
4	ACIN1	1.35251081798694e-13	0.263787516456391	0.199	0.535	2.33416316968186e-09
4	ERICH1	4.69810866044795e-13	0.273260066507863	0.217	0.566	8.10799592620107e-09
4	NSD3	1.41657714867464e-12	0.287901794224835	0.245	0.615	2.44472884318269e-08
4	PNKP	2.39826842172278e-12	0.256973160963618	0.22	0.561	4.13893164220917e-08
